ticker,side,tier,fem,mode,entry,stop,t1,last_px,high,low,volume,chg_pct,outcome,result_r,stop_adjusted,checked_at,scan_date
INFQ,Long,T1-STRONG_LONG,100,PULLBACK,15.87,15.1126,19.11,15.92,19.16,15.7,1619204998.0,0.32,TARGET_HIT,4.28,False,2026-04-20_1708,2026-04-20_0530
MYSE,Long,T3-LONG_WATCH,100,PULLBACK,3.58,3.298,4.144,3.49,3.68,3.29,1681057708.0,-2.51,STOPPED,-1.0,False,2026-04-20_1708,2026-04-20_0530
RIVN,Long,T1-STRONG_LONG,93,BOUNCE,17.23,16.4027,18.8846,16.96,17.15,16.76,0.0,-1.57,LOSING,-0.33,False,2026-04-20_1708,2026-04-20_0530
NCLH,Long,T1-STRONG_LONG,100,BREAKOUT,21.15,19.4873,24.4754,20.27,20.48,19.61,770314679.0,-4.16,LOSING,-0.53,False,2026-04-20_1708,2026-04-20_0530
SOUN,Long,T1-STRONG_LONG,100,BOUNCE,8.08,7.5175,9.6,8.3322,8.35,7.85,1336718303.0,3.12,WINNING,0.45,False,2026-04-20_1708,2026-04-20_0530
AUR,Long,T2-LONG,80,BREAKOUT,5.335,5.0343,5.9364,5.22,5.2699,5.125,0.0,-2.16,LOSING,-0.38,False,2026-04-20_1708,2026-04-20_0530
ACHR,Long,T2-LONG,87,PULLBACK,5.73,5.4999,6.65,6.15,6.14,5.93,0.0,7.33,NO_FILL,0.0,False,2026-04-20_1708,2026-04-20_0530
CLSK,Long,T1-STRONG_LONG,100,BOUNCE,11.97,10.9319,14.0462,12.05,12.15,11.56,1266803717.0,0.67,WINNING,0.08,False,2026-04-20_1708,2026-04-20_0530
COMP,Long,T1-STRONG_LONG,74,PULLBACK,7.618,7.0907,8.6726,8.14,8.126,7.92,1335043808.0,6.85,NO_FILL,0.0,False,2026-04-20_1708,2026-04-20_0530
RPAY,Long,T1-STRONG_LONG,100,PULLBACK,3.79,2.92,5.53,4.09,4.15,3.87,0.0,7.92,NO_FILL,0.0,False,2026-04-20_1708,2026-04-20_0530
OKLO,Long,T1-STRONG_LONG,100,PULLBACK,62.53,57.2785,74.48,67.8,68.3,63.75,88976050.0,8.43,NO_FILL,0.0,False,2026-04-20_1708,2026-04-20_0530
IBRX,Long,T2-LONG,91,PULLBACK,7.295,7.0325,7.89,8.24,8.35,7.65,0.0,12.95,NO_FILL,0.0,False,2026-04-20_1708,2026-04-20_0530
ADMA,Long,T1-STRONG_LONG,100,BOUNCE,11.01,10.4178,15.92,10.97,11.048,10.68,2115294940.0,-0.36,LOSING,-0.07,False,2026-04-20_1708,2026-04-20_0530
BULL,Long,T2-LONG,88,PULLBACK,6.18,5.6745,7.191,7.25,7.03,6.59,694151028.0,17.31,NO_FILL,0.0,False,2026-04-20_1708,2026-04-20_0530
AG,Long,T1-STRONG_LONG,100,BREAKOUT,21.81,20.4573,24.5154,21.48,21.62,20.84,0.0,-1.51,LOSING,-0.24,False,2026-04-20_1708,2026-04-20_0530
USAR,Long,T1-STRONG_LONG,77,PULLBACK,19.95,17.9644,23.9212,22.9,23.69,21.27,403478273.0,14.79,NO_FILL,0.0,False,2026-04-20_1708,2026-04-20_0530
SHLS,Long,T1-STRONG_LONG,100,BOUNCE,7.16,6.7415,7.997,7.25,7.33,7.04,954869997.0,1.26,WINNING,0.22,False,2026-04-20_1708,2026-04-20_0530
ARRY,Long,T3-LONG_WATCH,54,BOUNCE,7.83,7.3914,8.7072,7.71,7.88,7.63,0.0,-1.53,LOSING,-0.27,False,2026-04-20_1708,2026-04-20_0530
COIN,Long,T1-STRONG_LONG,100,BOUNCE,206.33,194.1067,234.9,210.32,212.3,200.02,78425266.0,1.93,WINNING,0.33,False,2026-04-20_1708,2026-04-20_0530
QS,Long,T2-LONG,88,PULLBACK,6.6,6.2662,7.58,7.18,7.2,6.87,523937371.0,8.79,NO_FILL,0.0,False,2026-04-20_1708,2026-04-20_0530
UWMC,Long,T1-STRONG_LONG,80,BOUNCE,3.92,3.6569,4.4462,3.96,3.98,3.835,0.0,1.02,WINNING,0.15,False,2026-04-20_1708,2026-04-20_0530
UAL,Long,T1-STRONG_LONG,100,BREAKOUT,102.58,91.51,124.72,99.08,102.27,98.44,0.0,-3.41,LOSING,-0.32,False,2026-04-20_1708,2026-04-20_0530
NB,Long,T1-STRONG_LONG,100,BOUNCE,6.22,5.7133,7.2334,6.42,6.48,6.14,262786141.0,3.22,WINNING,0.39,False,2026-04-20_1708,2026-04-20_0530
BTDR,Long,T1-STRONG_LONG,100,BOUNCE,12.89,12.1056,14.4588,13.0,13.05,12.35,1055933851.0,0.85,WINNING,0.14,False,2026-04-20_1708,2026-04-20_0530
LUV,Long,T1-STRONG_LONG,100,BREAKOUT,43.16,39.4984,50.4832,41.71,42.39,41.55,1047672752.0,-3.36,LOSING,-0.4,False,2026-04-20_1708,2026-04-20_0530
BBWI,Long,T1-STRONG_LONG,77,PULLBACK,19.41,17.5182,23.1936,20.9,20.9,19.16,0.0,7.68,WINNING,0.79,False,2026-04-20_1708,2026-04-20_0530
GLXY,Long,T2-LONG,100,PULLBACK,23.46,22.0481,26.94,26.79,27.12,24.96,1290623460.0,14.19,NO_FILL,0.0,False,2026-04-20_1708,2026-04-20_0530
IOT,Long,T1-STRONG_LONG,100,PULLBACK,30.62,28.0039,35.8522,30.81,31.23,29.95,0.0,0.62,WINNING,0.07,False,2026-04-20_1708,2026-04-20_0530
UAA,Long,T1-STRONG_LONG,99,PULLBACK,6.49,5.9655,7.539,6.68,6.67,6.44,1049761654.0,2.93,WINNING,0.36,False,2026-04-20_1708,2026-04-20_0530
AFRM,Long,T1-STRONG_LONG,100,BOUNCE,64.5,58.5395,76.421,67.13,67.15,64.18,2102853391.0,4.08,WINNING,0.44,False,2026-04-20_1708,2026-04-20_0530
WSHP,Long,T2-LONG,100,BOUNCE,15.87,14.938,17.734,12.01,14.56,11.5622,625213371.0,-24.32,STOPPED,-1.0,False,2026-04-20_1708,2026-04-20_0530
ALK,Long,T1-STRONG_LONG,87,PULLBACK,45.4,40.0028,56.1944,41.85,45.25,43.38,1336737161.0,-7.82,LOSING,-0.66,False,2026-04-20_1708,2026-04-20_0530
PACB,Long,T1-STRONG_LONG,100,BOUNCE,1.69,1.58,1.91,1.72,1.75,1.6401,0.0,1.78,WINNING,0.27,False,2026-04-20_1708,2026-04-20_0530
SLDP,Long,T1-STRONG_LONG,100,PULLBACK,3.07,2.9003,3.79,3.41,3.4,3.23,0.0,11.07,NO_FILL,0.0,False,2026-04-20_1708,2026-04-20_0530
CHYM,Long,T1-STRONG_LONG,98,PULLBACK,22.42,21.6504,31.89,24.31,24.74,23.79,909745757.0,8.43,NO_FILL,0.0,False,2026-04-20_1708,2026-04-20_0530
KLAR,Long,T2-LONG,100,PULLBACK,14.2,13.5412,15.9,15.0,15.21,14.63,189019213.0,5.63,NO_FILL,0.0,False,2026-04-20_1708,2026-04-20_0530
ASST,Long,T1-STRONG_LONG,100,PULLBACK,14.59,13.5994,17.1,15.5,15.82,14.81,0.0,6.24,NO_FILL,0.0,False,2026-04-20_1708,2026-04-20_0530
NXE,Long,T1-STRONG_LONG,100,PULLBACK,12.0,11.5042,12.9916,12.75,12.76,12.27,0.0,6.25,NO_FILL,0.0,False,2026-04-20_1708,2026-04-20_0530
ASPI,Long,T1-STRONG_LONG,100,BOUNCE,5.37,4.9761,7.05,5.4971,5.545,5.12,1308062735.0,2.37,WINNING,0.32,False,2026-04-20_1708,2026-04-20_0530
TMC,Long,T1-STRONG_LONG,100,BOUNCE,5.32,4.9664,6.0272,5.6999,5.73,5.228,1309253151.0,7.14,WINNING,1.07,False,2026-04-20_1708,2026-04-20_0530
KVYO,Long,T2-LONG,66,PULLBACK,17.35,16.6258,19.23,20.15,20.08,18.54,0.0,16.14,NO_FILL,0.0,False,2026-04-20_1708,2026-04-20_0530
USAS,Long,T1-STRONG_LONG,100,PULLBACK,6.19,5.917,7.1699,6.5,6.53,6.09,13144987.0,5.01,WINNING,1.14,False,2026-04-20_1708,2026-04-20_0530
UPST,Long,T1-STRONG_LONG,100,BOUNCE,34.57,32.3204,39.0692,34.89,35.27,33.96,0.0,0.93,WINNING,0.14,False,2026-04-20_1708,2026-04-20_0530
ABSI,Long,T1-STRONG_LONG,94,PULLBACK,3.33,3.1331,3.85,3.87,3.98,3.4275,1915325237.0,16.22,NO_FILL,0.0,False,2026-04-20_1708,2026-04-20_0530
ASM,Long,T2-LONG,98,PULLBACK,7.05,6.7706,8.01,7.62,0.0,0.0,0.0,8.09,NO_FILL,0.0,False,2026-04-20_1708,2026-04-20_0530
NAT,Long,T1-STRONG_LONG,100,BOUNCE,6.03,5.6794,6.7313,6.12,6.0875,5.802,0.0,1.49,WINNING,0.26,False,2026-04-20_1708,2026-04-20_0530
BFLY,Long,T1-STRONG_LONG,100,PULLBACK,4.935,4.7239,5.3572,5.51,5.54,5.2102,0.0,11.65,NO_FILL,0.0,False,2026-04-20_1708,2026-04-20_0530
TSHA,Long,T1-STRONG_LONG,100,PULLBACK,6.1,5.7521,6.7958,6.5,6.7,6.275,521184858.0,6.56,NO_FILL,0.0,False,2026-04-20_1708,2026-04-20_0530
AMKR,Long,T1-STRONG_LONG,100,PULLBACK,67.37,61.013,80.084,69.8,69.69,67.0,0.0,3.61,WINNING,0.38,False,2026-04-20_1708,2026-04-20_0530
SLS,Long,T2-LONG,99,PULLBACK,4.85,4.6124,5.3253,5.07,5.47,4.97,0.0,4.54,NO_FILL,0.0,False,2026-04-20_1708,2026-04-20_0530
BROS,Long,T1-STRONG_LONG,77,BOUNCE,53.44,49.1305,62.059,54.72,54.63,51.89,2122422362.0,2.4,WINNING,0.3,False,2026-04-20_1708,2026-04-20_0530
PONY,Long,T1-STRONG_LONG,97,PULLBACK,11.69,10.67,13.73,11.6,11.65,11.21,345516994.0,-0.77,LOSING,-0.09,False,2026-04-20_1708,2026-04-20_0530
DHT,Long,T1-STRONG_LONG,100,BOUNCE,18.32,17.1884,20.5832,18.75,18.75,17.62,0.0,2.35,WINNING,0.38,False,2026-04-20_1708,2026-04-20_0530
SG,Long,T1-STRONG_LONG,100,PULLBACK,6.87,6.3438,7.9224,6.93,7.01,6.78,942872764.0,0.87,WINNING,0.11,False,2026-04-20_1708,2026-04-20_0530
RCL,Long,T1-STRONG_LONG,83,BOUNCE,285.48,257.9618,340.5164,282.5,282.59,274.5,0.0,-1.04,LOSING,-0.11,False,2026-04-20_1708,2026-04-20_0530
SABR,Long,T1-STRONG_LONG,91,PULLBACK,1.77,1.6878,2.04,1.91,1.97,1.86,0.0,7.91,NO_FILL,0.0,False,2026-04-20_1708,2026-04-20_0530
IMSR,Long,T2-LONG,100,PULLBACK,6.92,6.4505,7.859,7.55,7.93,7.27,0.0,9.1,NO_FILL,0.0,False,2026-04-20_1708,2026-04-20_0530
KSS,Long,T1-STRONG_LONG,100,PULLBACK,13.56,13.0562,17.16,14.62,14.73,14.17,0.0,7.82,NO_FILL,0.0,False,2026-04-20_1708,2026-04-20_0530
SMMT,Long,T3-LONG_WATCH,71,BOUNCE,25.15,23.6874,28.0752,25.08,25.44,23.74,0.0,-0.28,LOSING,-0.05,False,2026-04-20_1708,2026-04-20_0530
ABCL,Long,T2-LONG,100,PULLBACK,3.78,3.5502,5.155,3.97,4.03,3.88,713647585.0,5.03,NO_FILL,0.0,False,2026-04-20_1708,2026-04-20_0530
CVNA,Long,T1-STRONG_LONG,100,PULLBACK,367.57,351.7802,425.21,402.26,402.98,383.11,0.0,9.44,NO_FILL,0.0,False,2026-04-20_1708,2026-04-20_0530
MRVL,Long,T1-STRONG_LONG,100,PULLBACK,139.69,129.3689,160.3322,151.35,149.58,143.93,348270096.0,8.35,NO_FILL,0.0,False,2026-04-20_1708,2026-04-20_0530
BYND,Long,T2-LONG,100,PULLBACK,0.7721,0.71,1.755,1.36,1.17,0.78,0.0,76.14,NO_FILL,0.0,False,2026-04-20_1708,2026-04-20_0530
AGAE,Long,T3-LONG_WATCH,77,PULLBACK,0.6252,0.5702,1.09,0.67,0.7433,0.6084,479699743.0,7.17,WINNING,0.81,False,2026-04-20_1708,2026-04-20_0530
ISPC,Long,T2-LONG,100,BREAKOUT,0.15,0.065,0.32,0.1333,0.1387,0.1195,594977742.0,-11.13,LOSING,-0.2,False,2026-04-20_1708,2026-04-20_0530
CTNT,Long,T2-LONG,74,PULLBACK,0.0953,0.0407,0.2045,0.0636,0.0867,0.05,7403631.0,-33.26,LOSING,-0.58,False,2026-04-20_1708,2026-04-20_0530
FRMI,Long,T2-LONG,85,PULLBACK,6.13,5.6551,8.07,5.45,5.76,5.03,0.0,-11.09,STOPPED,-1.0,False,2026-04-20_1708,2026-04-20_0530
