ticker,setup,side,score,entry,stop,target,secondary_target,shares,rr,spy_regime,rel_vol,current_price,primitives_json,reasons,notes,timestamp
MKSI,BULL_BOUNCE_PENDING,LONG,61.0,290.3,283.78,304.81,,15,2.23,FAVORABLE,1.73,296.22,"{""structural_anchor_below"": 14.0, ""near_pullback"": 8.0, ""rel_vol_normal+"": 4.0, ""regime_favorable"": 5.0}",PENDING: wait for pullback to $288.00 (1m 32tk MINOR gap) | only 2.8% below current — close pullback | SPY FAVORABLE,LIMIT BUY @ $290.30 (2% pullback cap; anchor at $288.00 too far). Stop $283.78. Anchor: 1m 32tk.,2026-05-05T05:33:29
QURE,BULL_BOUNCE_PENDING,LONG,65.0,20.27,19.85,20.9,,238,1.51,FAVORABLE,1.17,20.3,"{""structural_anchor_below"": 14.0, ""near_pullback"": 8.0, ""obv_rising"": 8.0, ""regime_favorable"": 5.0}",PENDING: wait for pullback to $20.27 (1m 20tk MINOR gap) | only 0.2% below current — close pullback | OBV rising — accumulation underneath | SPY FAVORABLE,LIMIT BUY @ $20.27 on pullback (0.2% below current $20.30). Stop $19.85. Anchor: 1m 20tk.,2026-05-05T05:33:33
CECO,BULL_BOUNCE_PENDING,LONG,81.9,78.69,77.63,82.62,,93,3.69,FAVORABLE,2.84,78.73,"{""structural_anchor_below"": 14.0, ""medium_anchor"": 6.0, ""high_genesis_rank"": 0.9, ""near_pullback"": 8.0, ""obv_rising"": 8.0, ""rel_vol_normal+"": 4.0, ""breakout_volume_surge"": 6.0, ""regime_favorable"": 5.0}",PENDING: wait for pullback to $78.69 (1h 52tk MINOR gap) | only 0.1% below current — close pullback | OBV rising — accumulation underneath | breakout volume surge — real demand active | SPY FAVORABLE,LIMIT BUY @ $78.69 on pullback (0.1% below current $78.73). Stop $77.63. Anchor: 1h 52tk.,2026-05-05T05:33:36
CECO,BULL_BOUNCE_CONFIRMED,LONG,76.0,78.73,73.93,82.67,,20,0.82,FAVORABLE,2.84,78.73,"{""ascending_channel"": 14.0, ""confirmed_recovery"": 12.0, ""current_anchor_eligible"": 14.0, ""anchor_high_genesis_rank"": 10.0, ""multiple_touches"": 12.0, ""obv_rising"": 8.0, ""vol_normal+"": 4.0, ""regime_favorable"": 5.0, ""no_prior_staircase"": -3.0}",ASC channel detected on 5m (score 78) | recovered 2.4% from recent low $76.86 | bounce at weekly 352tk @ $76.06 (CONVICTION) | 4 prior bull-rail touches | OBV rising — accumulation underneath | SPY FAVORABLE | no prior distinct rejection — stop below current anchor,"Channel: 5m ASC, rails $75.93-$76.95. Recent low $76.86 → now $78.73 (+2.4%)",2026-05-05T05:33:36
AMPL,BULL_BOUNCE_PENDING,LONG,65.0,7.86,7.48,8.95,9.01,262,2.86,FAVORABLE,1.02,8.0195,"{""structural_anchor_below"": 14.0, ""near_pullback"": 8.0, ""obv_rising"": 8.0, ""regime_favorable"": 5.0}",PENDING: wait for pullback to $7.80 (1h 29tk MINOR gap) | only 2.7% below current — close pullback | OBV rising — accumulation underneath | SPY FAVORABLE,LIMIT BUY @ $7.86 (2% pullback cap; anchor at $7.80 too far). Stop $7.48. Anchor: 1h 29tk.,2026-05-05T05:33:41
HUBS,BEAR_REJECTION_PENDING,SHORT,79.0,257.03,261.56,226.05,235.41,22,6.84,FAVORABLE,0.95,251.99,"{""structural_anchor_above"": 14.0, ""huge_anchor"": 14.0, ""high_genesis_rank"": 11.0, ""conviction_tier"": 10.0, ""near_rally"": 8.0, ""regime_favorable_hurts_short"": -8.0}","PENDING: wait for rally to $257.15 (daily 294tk CONVICTION bear gap) | only 2.0% above current — close rally | SPY FAVORABLE — short is countertrend, lower probability",LIMIT SHORT @ $257.03 (2% rally cap; anchor at $257.15 too far). Stop $261.56. Anchor: daily 294tk bear.,2026-05-05T05:33:52
HUBS,BULL_BOUNCE_PENDING,LONG,71.0,249.75,245.34,257.15,283.64,22,1.68,FAVORABLE,0.95,251.99,"{""structural_anchor_below"": 14.0, ""medium_anchor"": 6.0, ""near_pullback"": 8.0, ""obv_rising"": 8.0, ""regime_favorable"": 5.0}",PENDING: wait for pullback to $249.75 (5m 72tk MINOR gap) | only 0.9% below current — close pullback | OBV rising — accumulation underneath | SPY FAVORABLE,LIMIT BUY @ $249.75 on pullback (0.9% below current $251.99). Stop $245.34. Anchor: 5m 72tk.,2026-05-05T05:33:52
HUBS,BULL_BOUNCE_CONFIRMED,LONG,68.2,251.99,244.64,283.64,288.5,13,4.31,FAVORABLE,0.95,251.99,"{""ascending_channel"": 14.0, ""confirmed_recovery"": 12.0, ""current_anchor_eligible"": 14.0, ""anchor_high_genesis_rank"": 2.2, ""multiple_touches"": 16.0, ""obv_rising"": 8.0, ""regime_favorable"": 5.0, ""no_prior_staircase"": -3.0}",ASC channel detected on 5m (score 100) | recovered 2.2% from recent low $246.64 | bounce at 5m 75tk @ $246.56 (MINOR) | 7 prior bull-rail touches | OBV rising — accumulation underneath | SPY FAVORABLE | no prior distinct rejection — stop below current anchor,"Channel: 5m ASC, rails $249.80-$252.18. Recent low $246.64 → now $251.99 (+2.2%)",2026-05-05T05:33:52
OLED,BULL_BOUNCE_PENDING,LONG,91.4,96.03,88.4,100.83,,13,0.63,FAVORABLE,1.6,96.0264,"{""structural_anchor_below"": 14.0, ""huge_anchor"": 14.0, ""high_genesis_rank"": 14.4, ""conviction_tier"": 10.0, ""near_pullback"": 8.0, ""obv_falling"": -8.0, ""rel_vol_normal+"": 4.0, ""regime_favorable"": 5.0}",PENDING: wait for pullback to $94.56 (daily 572tk CONVICTION gap) | only 1.5% below current — close pullback | OBV falling — distribution; bounce thesis weaker | SPY FAVORABLE,MARKET BUY @ ~$96.03 (CONVICTION score 91). Stop $88.4. Anchor: daily 572tk @ $94.56.,2026-05-05T05:33:54
ARVN,BULL_BOUNCE_PENDING,LONG,68.9,10.56,9.52,12.25,,95,1.62,FAVORABLE,1.95,10.78,"{""structural_anchor_below"": 14.0, ""high_genesis_rank"": 11.9, ""far_pullback"": -4.0, ""obv_rising"": 8.0, ""rel_vol_normal+"": 4.0, ""regime_favorable"": 5.0}","PENDING: wait for pullback to $9.71 (daily 15tk COMPRESSION gap) | 9.9% below — far pullback, takes time to reach | OBV rising — accumulation underneath | SPY FAVORABLE",LIMIT BUY @ $10.56 (2% pullback cap; anchor at $9.71 too far). Stop $9.52. Anchor: daily 15tk.,2026-05-05T05:33:58
KODK,BULL_BOUNCE_PENDING,LONG,66.9,13.98,13.75,14.68,14.51,440,3.09,FAVORABLE,1.13,14.2,"{""structural_anchor_below"": 14.0, ""high_genesis_rank"": 1.9, ""near_pullback"": 8.0, ""obv_rising"": 8.0, ""regime_favorable"": 5.0}",PENDING: wait for pullback to $13.98 (1m 13tk MINOR gap) | only 1.5% below current — close pullback | OBV rising — accumulation underneath | SPY FAVORABLE,LIMIT BUY @ $13.98 on pullback (1.5% below current $14.20). Stop $13.75. Anchor: 1m 13tk.,2026-05-05T05:34:01
SPT,BULL_BOUNCE_PENDING,LONG,71.0,6.81,5.97,7.15,,119,0.41,FAVORABLE,0.99,6.8397,"{""structural_anchor_below"": 14.0, ""medium_anchor"": 6.0, ""near_pullback"": 8.0, ""obv_rising"": 8.0, ""regime_favorable"": 5.0}",PENDING: wait for pullback to $6.81 (5m 81tk MINOR gap) | only 0.4% below current — close pullback | OBV rising — accumulation underneath | SPY FAVORABLE,LIMIT BUY @ $6.81 on pullback (0.4% below current $6.84). Stop $5.97. Anchor: 5m 81tk.,2026-05-05T05:34:04
PAR,BEAR_REJECTION_PENDING,SHORT,75.0,14.48,15.93,13.76,,69,0.5,FAVORABLE,0.91,14.2,"{""structural_anchor_above"": 14.0, ""large_anchor"": 10.0, ""high_genesis_rank"": 15.0, ""conviction_tier"": 10.0, ""moderate_rally"": 4.0, ""regime_favorable_hurts_short"": -8.0}","PENDING: wait for rally to $14.77 (daily 108tk CONVICTION bear gap) | SPY FAVORABLE — short is countertrend, lower probability",LIMIT SHORT @ $14.48 (2% rally cap; anchor at $14.77 too far). Stop $15.93. Anchor: daily 108tk bear.,2026-05-05T05:34:10
PAR,BULL_BOUNCE_PENDING,LONG,74.6,13.92,13.37,14.77,,184,1.57,FAVORABLE,0.91,14.2,"{""structural_anchor_below"": 14.0, ""high_genesis_rank"": 9.6, ""near_pullback"": 8.0, ""obv_rising"": 8.0, ""regime_favorable"": 5.0}",PENDING: wait for pullback to $13.86 (daily 42tk MINOR gap) | only 2.4% below current — close pullback | OBV rising — accumulation underneath | SPY FAVORABLE,LIMIT BUY @ $13.92 (2% pullback cap; anchor at $13.86 too far). Stop $13.37. Anchor: daily 42tk.,2026-05-05T05:34:10
MLYS,BULL_BOUNCE_PENDING,LONG,61.0,29.06,26.52,33.0,,39,1.55,FAVORABLE,1.15,29.65,"{""structural_anchor_below"": 14.0, ""large_anchor"": 10.0, ""vacuum_tier"": 6.0, ""moderate_pullback"": 4.0, ""obv_falling"": -8.0, ""regime_favorable"": 5.0}",PENDING: wait for pullback to $27.81 (15m 117tk VACUUM gap) | OBV falling — distribution; bounce thesis weaker | SPY FAVORABLE,LIMIT BUY @ $29.06 (2% pullback cap; anchor at $27.81 too far). Stop $26.52. Anchor: 15m 117tk.,2026-05-05T05:34:13
XNCR,BULL_BOUNCE_PENDING,LONG,76.0,13.15,12.59,13.81,,178,1.17,FAVORABLE,1.69,13.42,"{""structural_anchor_below"": 14.0, ""high_genesis_rank"": 11.0, ""moderate_pullback"": 4.0, ""obv_rising"": 8.0, ""rel_vol_normal+"": 4.0, ""regime_favorable"": 5.0}",PENDING: wait for pullback to $12.81 (daily 13tk COMPRESSION gap) | OBV rising — accumulation underneath | SPY FAVORABLE,LIMIT BUY @ $13.15 (2% pullback cap; anchor at $12.81 too far). Stop $12.59. Anchor: daily 13tk.,2026-05-05T05:34:15
NTRA,BULL_BOUNCE_PENDING,LONG,65.0,210.28,207.36,228.5,226.36,34,6.24,FAVORABLE,0.98,212.0,"{""structural_anchor_below"": 14.0, ""near_pullback"": 8.0, ""obv_rising"": 8.0, ""regime_favorable"": 5.0}",PENDING: wait for pullback to $210.28 (1m 32tk MINOR gap) | only 0.8% below current — close pullback | OBV rising — accumulation underneath | SPY FAVORABLE,LIMIT BUY @ $210.28 on pullback (0.8% below current $212.00). Stop $207.36. Anchor: 1m 32tk.,2026-05-05T05:34:18
RYTM,BULL_BOUNCE_PENDING,LONG,76.9,89.52,85.08,94.0,,22,1.01,FAVORABLE,2.1,91.35,"{""structural_anchor_below"": 14.0, ""large_anchor"": 10.0, ""high_genesis_rank"": 5.9, ""vacuum_tier"": 6.0, ""moderate_pullback"": 4.0, ""obv_falling"": -8.0, ""rel_vol_normal+"": 4.0, ""breakout_volume_surge"": 6.0, ""regime_favorable"": 5.0}",PENDING: wait for pullback to $87.49 (1h 198tk VACUUM gap) | OBV falling — distribution; bounce thesis weaker | breakout volume surge — real demand active | SPY FAVORABLE,LIMIT BUY @ $89.52 (2% pullback cap; anchor at $87.49 too far). Stop $85.08. Anchor: 1h 198tk.,2026-05-05T05:34:21
CEVA,BULL_BOUNCE_PENDING,LONG,70.1,34.45,33.84,36.17,,163,2.81,FAVORABLE,2.0,34.66,"{""structural_anchor_below"": 14.0, ""high_genesis_rank"": 1.1, ""near_pullback"": 8.0, ""obv_rising"": 8.0, ""rel_vol_normal+"": 4.0, ""regime_favorable"": 5.0}",PENDING: wait for pullback to $34.45 (1m 27tk MINOR gap) | only 0.6% below current — close pullback | OBV rising — accumulation underneath | SPY FAVORABLE,LIMIT BUY @ $34.45 on pullback (0.6% below current $34.66). Stop $33.84. Anchor: 1m 27tk.,2026-05-05T05:34:24
CEVA,CHANNEL_RECLAIM_LONG,LONG,67.0,34.66,30.25,36.39,,22,0.39,FAVORABLE,2.0,34.66,"{""recent_breakdown"": 10.0, ""reclaim_in_progress"": 16.0, ""ascending_channel"": 10.0, ""anchor_held"": 12.0, ""obv_rising"": 8.0, ""rel_vol_strong"": 6.0, ""regime_favorable"": 5.0}",recent low $30.56 dipped below rail $32.83 | price $34.66 now back inside channel — reclaim attempt | ASC channel (1h) | anchor: 1h 40tk @ $25.20 held | OBV rising — accumulation underneath reclaim | relative volume 1.997x — conviction in reclaim | SPY FAVORABLE,"Channel: 1h ASC, breakdown reclaimed. Validated low $30.56 → now $34.66",2026-05-05T05:34:24
SYNA,BULL_BOUNCE_PENDING,LONG,69.0,101.5,100.01,106.58,,66,3.4,FAVORABLE,1.58,102.0,"{""structural_anchor_below"": 14.0, ""near_pullback"": 8.0, ""obv_rising"": 8.0, ""rel_vol_normal+"": 4.0, ""regime_favorable"": 5.0}",PENDING: wait for pullback to $101.50 (1m 49tk MINOR gap) | only 0.5% below current — close pullback | OBV rising — accumulation underneath | SPY FAVORABLE,LIMIT BUY @ $101.50 on pullback (0.5% below current $102.00). Stop $100.01. Anchor: 1m 49tk.,2026-05-05T05:34:27
FN,BULL_BOUNCE_PENDING,LONG,71.6,630.89,618.92,706.53,718.0,8,6.32,FAVORABLE,1.58,630.93,"{""structural_anchor_below"": 14.0, ""large_anchor"": 10.0, ""high_genesis_rank"": 2.6, ""vacuum_tier"": 6.0, ""near_pullback"": 8.0, ""obv_falling"": -8.0, ""rel_vol_normal+"": 4.0, ""regime_favorable"": 5.0}",PENDING: wait for pullback to $630.89 (15m 195tk VACUUM gap) | only 0.0% below current — close pullback | OBV falling — distribution; bounce thesis weaker | SPY FAVORABLE,LIMIT BUY @ $630.89 on pullback (0.0% below current $630.93). Stop $618.92. Anchor: 15m 195tk.,2026-05-05T05:34:33
MWH,BULL_BOUNCE_PENDING,LONG,72.3,43.0,42.3,45.15,,142,3.06,FAVORABLE,1.29,43.7883,"{""structural_anchor_below"": 14.0, ""medium_anchor"": 6.0, ""high_genesis_rank"": 1.3, ""near_pullback"": 8.0, ""obv_rising"": 8.0, ""regime_favorable"": 5.0}",PENDING: wait for pullback to $43.00 (15m 50tk MINOR gap) | only 1.8% below current — close pullback | OBV rising — accumulation underneath | SPY FAVORABLE,LIMIT BUY @ $43.00 on pullback (1.8% below current $43.79). Stop $42.3. Anchor: 15m 50tk.,2026-05-05T05:34:35
QLYS,BEAR_REJECTION_PENDING,SHORT,73.7,94.34,97.83,88.34,82.37,28,1.72,FAVORABLE,0.99,92.49,"{""structural_anchor_above"": 14.0, ""large_anchor"": 10.0, ""high_genesis_rank"": 13.7, ""conviction_tier"": 10.0, ""moderate_rally"": 4.0, ""regime_favorable_hurts_short"": -8.0}","PENDING: wait for rally to $96.27 (daily 108tk CONVICTION bear gap) | SPY FAVORABLE — short is countertrend, lower probability",LIMIT SHORT @ $94.34 (2% rally cap; anchor at $96.27 too far). Stop $97.83. Anchor: daily 108tk bear.,2026-05-05T05:34:41
QLYS,BULL_BOUNCE_PENDING,LONG,65.0,90.64,89.2,96.27,96.27,69,3.92,FAVORABLE,0.99,92.49,"{""structural_anchor_below"": 14.0, ""near_pullback"": 8.0, ""obv_rising"": 8.0, ""regime_favorable"": 5.0}",PENDING: wait for pullback to $90.49 (1m 36tk MINOR gap) | only 2.2% below current — close pullback | OBV rising — accumulation underneath | SPY FAVORABLE,LIMIT BUY @ $90.64 (2% pullback cap; anchor at $90.49 too far). Stop $89.2. Anchor: 1m 36tk.,2026-05-05T05:34:41
OPRA,BULL_BOUNCE_PENDING,LONG,70.5,18.63,18.11,19.56,,192,1.79,FAVORABLE,1.29,19.01,"{""structural_anchor_below"": 14.0, ""high_genesis_rank"": 9.5, ""moderate_pullback"": 4.0, ""obv_rising"": 8.0, ""regime_favorable"": 5.0}",PENDING: wait for pullback to $18.43 (1m 24tk MINOR gap) | OBV rising — accumulation underneath | SPY FAVORABLE,LIMIT BUY @ $18.63 (2% pullback cap; anchor at $18.43 too far). Stop $18.11. Anchor: 1m 24tk.,2026-05-05T05:34:46
RDNT,BULL_BOUNCE_PENDING,LONG,88.2,57.17,55.8,60.0,64.9,72,2.05,FAVORABLE,1.17,58.2,"{""structural_anchor_below"": 14.0, ""large_anchor"": 10.0, ""high_genesis_rank"": 7.2, ""vacuum_tier"": 6.0, ""near_pullback"": 8.0, ""obv_rising"": 8.0, ""regime_favorable"": 5.0}",PENDING: wait for pullback to $57.17 (5m 110tk VACUUM gap) | only 1.8% below current — close pullback | OBV rising — accumulation underneath | SPY FAVORABLE,LIMIT BUY @ $57.17 on pullback (1.8% below current $58.20). Stop $55.8. Anchor: 5m 110tk.,2026-05-05T05:34:49
RDNT,BULL_BOUNCE_CONFIRMED,LONG,75.6,58.2,55.8,64.9,64.81,41,2.79,FAVORABLE,1.17,58.2,"{""ascending_channel"": 14.0, ""confirmed_recovery"": 12.0, ""current_anchor_eligible"": 14.0, ""anchor_high_genesis_rank"": 5.6, ""multiple_touches"": 16.0, ""obv_rising"": 8.0, ""vol_normal+"": 4.0, ""regime_favorable"": 5.0, ""no_prior_staircase"": -3.0}",ASC channel detected on 1h (score 84) | recovered 3.3% from recent low $56.33 | bounce at 1h 92tk @ $56.54 (MINOR) | 5 prior bull-rail touches | OBV rising — accumulation underneath | SPY FAVORABLE | no prior distinct rejection — stop below current anchor,"Channel: 1h ASC, rails $55.91-$59.31. Recent low $56.33 → now $58.20 (+3.3%)",2026-05-05T05:34:49
INTA,BULL_BOUNCE_PENDING,LONG,65.0,23.53,23.12,27.0,26.94,242,8.43,FAVORABLE,1.03,23.67,"{""structural_anchor_below"": 14.0, ""high_genesis_rank"": 0.0, ""near_pullback"": 8.0, ""obv_rising"": 8.0, ""regime_favorable"": 5.0}",PENDING: wait for pullback to $23.53 (1m 28tk MINOR gap) | only 0.6% below current — close pullback | OBV rising — accumulation underneath | SPY FAVORABLE,LIMIT BUY @ $23.53 on pullback (0.6% below current $23.67). Stop $23.12. Anchor: 1m 28tk.,2026-05-05T05:34:51
PCRX,BULL_BOUNCE_PENDING,LONG,70.0,24.3,19.9,25.52,,22,0.28,FAVORABLE,1.33,24.8,"{""structural_anchor_below"": 14.0, ""huge_anchor"": 14.0, ""high_genesis_rank"": 5.0, ""vacuum_tier"": 6.0, ""moderate_pullback"": 4.0, ""obv_falling"": -8.0, ""regime_favorable"": 5.0}",PENDING: wait for pullback to $23.86 (15m 386tk VACUUM gap) | OBV falling — distribution; bounce thesis weaker | SPY FAVORABLE,LIMIT BUY @ $24.30 (2% pullback cap; anchor at $23.86 too far). Stop $19.9. Anchor: 15m 386tk.,2026-05-05T05:34:54
SEZL,BULL_BOUNCE_PENDING,LONG,89.7,85.43,83.58,90.37,,54,2.67,FAVORABLE,1.0,86.91,"{""structural_anchor_below"": 14.0, ""large_anchor"": 10.0, ""high_genesis_rank"": 8.7, ""vacuum_tier"": 6.0, ""near_pullback"": 8.0, ""obv_rising"": 8.0, ""regime_favorable"": 5.0}",PENDING: wait for pullback to $85.43 (15m 144tk VACUUM gap) | only 1.7% below current — close pullback | OBV rising — accumulation underneath | SPY FAVORABLE,LIMIT BUY @ $85.43 on pullback (1.7% below current $86.91). Stop $83.58. Anchor: 15m 144tk.,2026-05-05T05:34:58
TLN,BULL_BOUNCE_PENDING,LONG,85.0,388.01,383.04,441.19,,20,10.71,FAVORABLE,1.16,389.6139,"{""structural_anchor_below"": 14.0, ""huge_anchor"": 14.0, ""vacuum_tier"": 6.0, ""near_pullback"": 8.0, ""obv_rising"": 8.0, ""regime_favorable"": 5.0}",PENDING: wait for pullback to $388.01 (1h 201tk VACUUM gap) | only 0.4% below current — close pullback | OBV rising — accumulation underneath | SPY FAVORABLE,LIMIT BUY @ $388.01 on pullback (0.4% below current $389.61). Stop $383.04. Anchor: 1h 201tk.,2026-05-05T05:35:01
TLN,BEAR_REJECTION_PENDING,SHORT,82.7,389.62,410.25,334.73,339.92,4,2.66,FAVORABLE,1.16,389.6139,"{""structural_anchor_above"": 14.0, ""huge_anchor"": 14.0, ""high_genesis_rank"": 14.7, ""conviction_tier"": 10.0, ""near_rally"": 8.0, ""regime_favorable_hurts_short"": -8.0}","PENDING: wait for rally to $389.62 (daily 1859tk CONVICTION bear gap) | only 0.0% above current — close rally | SPY FAVORABLE — short is countertrend, lower probability",LIMIT SHORT @ $389.62 on rally (0.0% above current $389.61). Stop $410.25. Anchor: daily 1859tk bear.,2026-05-05T05:35:01
ESTA,BEAR_REJECTION_PENDING,SHORT,78.3,71.64,76.48,61.5,,20,2.1,FAVORABLE,1.55,70.24,"{""structural_anchor_above"": 14.0, ""huge_anchor"": 14.0, ""high_genesis_rank"": 14.3, ""conviction_tier"": 10.0, ""moderate_rally"": 4.0, ""regime_favorable_hurts_short"": -8.0}","PENDING: wait for rally to $73.85 (daily 225tk CONVICTION bear gap) | SPY FAVORABLE — short is countertrend, lower probability",LIMIT SHORT @ $71.64 (2% rally cap; anchor at $73.85 too far). Stop $76.48. Anchor: daily 225tk bear.,2026-05-05T05:35:04
ETON,BULL_BOUNCE_PENDING,LONG,76.2,29.79,28.49,31.28,,76,1.14,FAVORABLE,1.67,30.4,"{""structural_anchor_below"": 14.0, ""high_genesis_rank"": 11.2, ""moderate_pullback"": 4.0, ""obv_rising"": 8.0, ""rel_vol_normal+"": 4.0, ""regime_favorable"": 5.0}",PENDING: wait for pullback to $28.93 (weekly 4tk COMPRESSION gap) | OBV rising — accumulation underneath | SPY FAVORABLE,LIMIT BUY @ $29.79 (2% pullback cap; anchor at $28.93 too far). Stop $28.49. Anchor: weekly 4tk.,2026-05-05T05:35:08
UTI,BULL_BOUNCE_PENDING,LONG,65.0,36.65,36.18,39.36,39.65,214,5.8,FAVORABLE,1.29,37.07,"{""structural_anchor_below"": 14.0, ""near_pullback"": 8.0, ""obv_rising"": 8.0, ""regime_favorable"": 5.0}",PENDING: wait for pullback to $36.65 (1m 23tk MINOR gap) | only 1.1% below current — close pullback | OBV rising — accumulation underneath | SPY FAVORABLE,LIMIT BUY @ $36.65 on pullback (1.1% below current $37.07). Stop $36.18. Anchor: 1m 23tk.,2026-05-05T05:35:11
PHVS,BULL_BOUNCE_PENDING,LONG,75.0,29.84,29.36,31.0,31.0,208,2.42,FAVORABLE,2.14,30.02,"{""structural_anchor_below"": 14.0, ""near_pullback"": 8.0, ""obv_rising"": 8.0, ""rel_vol_normal+"": 4.0, ""breakout_volume_surge"": 6.0, ""regime_favorable"": 5.0}",PENDING: wait for pullback to $29.84 (1m 22tk MINOR gap) | only 0.6% below current — close pullback | OBV rising — accumulation underneath | breakout volume surge — real demand active | SPY FAVORABLE,LIMIT BUY @ $29.84 on pullback (0.6% below current $30.02). Stop $29.36. Anchor: 1m 22tk.,2026-05-05T05:35:13
AMRC,BULL_BOUNCE_PENDING,LONG,65.0,28.42,27.86,32.3,30.0,178,6.93,FAVORABLE,1.12,29.0,"{""structural_anchor_below"": 14.0, ""near_pullback"": 8.0, ""obv_rising"": 8.0, ""regime_favorable"": 5.0}",PENDING: wait for pullback to $28.42 (1m 43tk MINOR gap) | only 2.0% below current — close pullback | OBV rising — accumulation underneath | SPY FAVORABLE,LIMIT BUY @ $28.42 on pullback (2.0% below current $29.00). Stop $27.86. Anchor: 1m 43tk.,2026-05-05T05:35:16
VCX,BULL_BOUNCE_PENDING,LONG,76.9,124.31,121.0,129.55,,30,1.59,FAVORABLE,1.61,124.35,"{""structural_anchor_below"": 14.0, ""large_anchor"": 10.0, ""high_genesis_rank"": 7.9, ""vacuum_tier"": 6.0, ""near_pullback"": 8.0, ""obv_falling"": -8.0, ""rel_vol_normal+"": 4.0, ""regime_favorable"": 5.0}",PENDING: wait for pullback to $124.31 (5m 131tk VACUUM gap) | only 0.0% below current — close pullback | OBV falling — distribution; bounce thesis weaker | SPY FAVORABLE,LIMIT BUY @ $124.31 on pullback (0.0% below current $124.35). Stop $121.0. Anchor: 5m 131tk.,2026-05-05T05:35:21
NUTX,BULL_BOUNCE_PENDING,LONG,94.5,147.17,144.18,152.23,155.13,33,1.69,FAVORABLE,1.87,147.17,"{""structural_anchor_below"": 14.0, ""large_anchor"": 10.0, ""high_genesis_rank"": 9.5, ""vacuum_tier"": 6.0, ""near_pullback"": 8.0, ""obv_rising"": 8.0, ""rel_vol_normal+"": 4.0, ""regime_favorable"": 5.0}",PENDING: wait for pullback to $146.88 (1h 109tk VACUUM gap) | only 0.2% below current — close pullback | OBV rising — accumulation underneath | SPY FAVORABLE,MARKET BUY @ ~$147.17 (CONVICTION score 95). Stop $144.18. Anchor: 1h 109tk @ $146.88.,2026-05-05T05:35:23
