date,ticker,clock_hour,gap_above_size,gap_above_atr_mult,gap_above_conviction,gap_above_tick_width,gap_above_distance_pct,gap_below_size,gap_below_atr_mult,gap_below_conviction,gap_below_tick_width,gap_below_distance_pct,n_gaps_above,n_gaps_below,setup_fired,side,score,tier,spy_regime,atr_14_daily,obv_state
2026-07-09,GHM,6.0,3.14,0.485,CONVICTION,315,4.0,1.96,0.303,CONVICTION,196,806.0,43,38,BEAR_REJECTION_PENDING,SHORT,58.0,MARGINAL,CHOP,6.4786,FALLING
2026-07-09,ANDG,6.0,0.64,0.274,MINOR,65,46.0,0.57,0.244,COMPRESSION,58,251.0,11,40,BEAR_REJECTION_PENDING,SHORT,61.2,CONVICTION,CHOP,2.3329,FALLING
2026-07-09,ATLC,6.0,0.36,0.052,COMPRESSION,36,342.0,0.785,0.113,MINOR,79,724.0,33,32,BULL_BOUNCE_PENDING,LONG,56.4,MARGINAL,CHOP,6.973,NEUTRAL
2026-07-09,RDVT,6.0,0.96,0.337,COMPRESSION,96,17.0,0.88,0.309,COMPRESSION,88,757.0,37,73,BEAR_REJECTION_PENDING,SHORT,59.7,MARGINAL,CHOP,2.8507,RISING
2026-07-09,WLFC,6.0,1.86,0.148,CONVICTION,187,788.0,0.73,0.058,COMPRESSION,73,615.0,29,55,BUY_LOWER_DIRTY,LONG,50.5,MARGINAL,CHOP,12.5856,NEUTRAL
2026-07-09,AMAT,6.0,29.095,0.53,CONVICTION,2910,1199.0,19.695,0.359,CONVICTION,1970,1246.0,16,90,BEAR_REJECTION_PENDING,SHORT,59.0,MARGINAL,CHOP,54.8488,FALLING
2026-07-09,WRLD,6.0,1.73,0.179,CONVICTION,173,606.0,0.52,0.054,COMPRESSION,53,479.0,69,45,BEAR_REJECTION_PENDING,SHORT,65.7,CONVICTION,CHOP,9.6568,FALLING
2026-07-09,NUTX,6.0,3.2,0.297,CONVICTION,321,287.0,0.51,0.047,COMPRESSION,52,454.0,61,29,SHORT_UPPER_DIRTY,SHORT,48.5,MARGINAL,CHOP,10.7567,RISING
2026-07-09,FTK,6.0,0.79,0.518,MINOR,79,17.0,0.15,0.098,COMPRESSION,16,165.0,17,41,BULL_BOUNCE_PENDING,LONG,46.7,MARGINAL,CHOP,1.526,RISING
2026-07-09,ASMB,,0.1,0.058,MINOR,11,244.0,0.02,0.012,COMPRESSION,3,686.0,18,52,BEAR_REJECTION_PENDING,SHORT,46.2,MARGINAL,CHOP,1.7111,RISING
2026-07-09,SXI,,3.57,0.217,CONVICTION,357,190.0,3.65,0.222,CONVICTION,366,237.0,67,33,BEAR_REJECTION_PENDING,SHORT,46.0,MARGINAL,CHOP,16.4157,FALLING
2026-07-09,HOOD,6.0,1.65,0.264,CONVICTION,166,502.0,4.08,0.653,CONVICTION,408,138.0,23,75,BULL_BOUNCE_PENDING,LONG,69.5,CONVICTION,CHOP,6.2456,RISING
2026-07-09,PENG,6.0,0.08,0.008,MINOR,9,25.0,0.66,0.07,MINOR,66,166.0,3,43,BULL_BOUNCE_PENDING,LONG,40.0,MARGINAL,CHOP,9.4543,NEUTRAL
2026-07-09,RHLD,6.0,2.5,0.243,VACUUM,250,189.0,2.01,0.196,CONVICTION,201,317.0,18,49,BULL_BOUNCE_PENDING,LONG,45.4,MARGINAL,CHOP,10.28,RISING
2026-07-09,PVLA,6.0,2.82,0.29,CONVICTION,282,331.0,0.96,0.099,COMPRESSION,97,991.0,26,64,BULL_BOUNCE_PENDING,LONG,49.0,MARGINAL,CHOP,9.7088,FALLING
2026-07-09,KLAC,6.0,0.09,0.004,MINOR,10,500.0,10.08,0.442,CONVICTION,1009,1197.0,21,63,BULL_BOUNCE_PENDING,LONG,58.1,MARGINAL,CHOP,22.8035,FALLING
2026-07-09,HIMS,6.0,0.14,0.052,COMPRESSION,15,1205.0,0.02,0.007,MINOR,3,427.0,13,48,BULL_BOUNCE_PENDING,LONG,43.8,MARGINAL,CHOP,2.6832,NEUTRAL
2026-07-09,SENEA,6.0,0.88,0.123,MINOR,88,90.0,1.82,0.255,CONVICTION,183,13.0,41,39,BULL_BOUNCE_PENDING,LONG,46.4,MARGINAL,CHOP,7.1329,NEUTRAL
2026-07-09,CTRN,6.0,0.91,0.238,COMPRESSION,91,350.0,0.86,0.225,COMPRESSION,86,843.0,36,36,BEAR_REJECTION_PENDING,SHORT,58.6,MARGINAL,CHOP,3.8243,NEUTRAL
2026-07-09,OUST,6.0,2.56,0.375,CONVICTION,256,470.0,1.47,0.215,CONVICTION,148,60.0,41,51,BULL_BOUNCE_PENDING,LONG,74.1,CONVICTION,CHOP,6.8257,FALLING
2026-07-09,ANET,6.0,0.2,0.018,MINOR,20,1.0,2.875,0.265,CONVICTION,288,1124.0,3,106,BEAR_REJECTION_PENDING,SHORT,46.0,MARGINAL,CHOP,10.8536,FALLING
2026-07-09,CRDO,6.0,13.145,0.437,CONVICTION,1315,384.0,10.58,0.352,CONVICTION,1059,556.0,29,84,BULL_BOUNCE_PENDING,LONG,59.5,MARGINAL,CHOP,30.0935,FALLING
2026-07-09,DELL,6.0,0.241,0.008,MINOR,25,236.0,0.87,0.027,COMPRESSION,88,1043.0,5,80,BULL_BOUNCE_CONFIRMED,LONG,60.0,CONVICTION,CHOP,31.8621,NEUTRAL
2026-07-09,CRWD,6.0,0.2,0.022,MINOR,20,606.0,2.1025,0.229,CONVICTION,211,626.0,53,46,BULL_BOUNCE_PENDING,LONG,85.0,CONVICTION,CHOP,9.2007,RISING
2026-07-09,MXL,6.0,4.56,0.362,CONVICTION,457,112.0,0.265,0.021,MINOR,27,890.0,40,54,BEAR_REJECTION_PENDING,SHORT,47.3,MARGINAL,CHOP,12.6021,NEUTRAL
2026-07-09,ALAB,6.0,10.9,0.232,CONVICTION,1090,26.0,0.5059,0.011,MINOR,51,512.0,40,68,BEAR_REJECTION_PENDING,SHORT,56.0,MARGINAL,CHOP,46.9908,NEUTRAL
2026-07-09,PANW,6.0,0.242,0.015,COMPRESSION,25,641.0,5.63,0.344,CONVICTION,563,211.0,68,27,BULL_BOUNCE_PENDING,LONG,73.0,CONVICTION,CHOP,16.3898,NEUTRAL
2026-07-09,INHD,6.0,0.19,0.06,MINOR,19,31.0,,,,,,2,0,BEAR_REJECTION_PENDING,SHORT,44.0,MARGINAL,CHOP,3.1508,RISING
2026-07-09,CRE,6.0,0.06,0.14,MINOR,7,410.0,0.19,0.442,COMPRESSION,19,978.0,21,12,BEAR_REJECTION_PENDING,SHORT,50.0,MARGINAL,CHOP,0.4294,NEUTRAL
2026-07-09,CRVO,6.0,0.0699,0.112,MINOR,7,790.0,0.84,1.341,COMPRESSION,84,234.0,18,16,CHANNEL_RECLAIM_LONG,LONG,43.0,MARGINAL,CHOP,0.6266,NEUTRAL
2026-07-09,NMRA,6.0,0.005,0.032,MINOR,1,633.0,0.0397,0.258,MINOR,4,1013.0,6,10,BULL_BOUNCE_PENDING,LONG,55.0,MARGINAL,CHOP,0.1539,RISING
2026-07-09,AHMA,6.0,0.13,0.417,MINOR,13,618.0,0.5,1.603,COMPRESSION,50,821.0,20,16,BEAR_REJECTION_PENDING,SHORT,51.9,MARGINAL,CHOP,0.312,NEUTRAL
2026-07-09,WNW,6.0,0.0604,0.17,MINOR,7,485.0,,,,,,34,0,BEAR_REJECTION_PENDING,SHORT,54.4,MARGINAL,CHOP,0.3563,NEUTRAL
2026-07-09,JRSH,6.0,0.03,0.106,MINOR,3,55.0,1.01,3.571,CONVICTION,101,79.0,31,18,BULL_BOUNCE,LONG,57.2,MARGINAL,CHOP,0.2828,NEUTRAL
2026-07-09,WYFI,6.0,0.0675,0.011,MINOR,7,893.0,0.78,0.127,MINOR,78,177.0,14,33,BULL_BOUNCE_PENDING,LONG,65.5,CONVICTION,CHOP,6.1372,FALLING
2026-07-09,OSS,6.0,0.23,0.156,COMPRESSION,24,668.0,0.09,0.061,MINOR,9,661.0,28,27,BEAR_REJECTION_PENDING,SHORT,48.8,MARGINAL,CHOP,1.4748,NEUTRAL
2026-07-09,HITI,6.0,0.02,0.303,MINOR,3,175.0,0.03,0.454,COMPRESSION,4,956.0,25,18,BEAR_REJECTION_PENDING,SHORT,55.6,MARGINAL,CHOP,0.0661,FALLING
2026-07-09,LASE,6.0,0.04,0.202,MINOR,4,150.0,0.015,0.076,MINOR,2,113.0,21,10,BULL_BOUNCE,LONG,52.1,MARGINAL,CHOP,0.1978,NEUTRAL
2026-07-09,HUBC,6.0,0.0001,0.0,MINOR,1,1310.0,0.0168,0.081,COMPRESSION,2,276.0,3,15,BULL_BOUNCE_PENDING,LONG,52.0,MARGINAL,CHOP,0.2075,NEUTRAL
2026-07-09,NIVF,6.0,0.0124,0.04,COMPRESSION,2,620.0,0.02,0.064,MINOR,3,388.0,12,23,BULL_BOUNCE_PENDING,LONG,55.0,MARGINAL,CHOP,0.3106,NEUTRAL
2026-07-09,SLNH,6.0,0.02,0.118,COMPRESSION,3,846.0,0.0011,0.006,COMPRESSION,1,530.0,12,9,BEAR_REJECTION_PENDING,SHORT,56.0,MARGINAL,CHOP,0.1701,FALLING
2026-07-09,RXT,6.0,0.0099,0.01,MINOR,1,1155.0,0.005,0.005,MINOR,1,1432.0,10,30,BULL_BOUNCE,LONG,54.4,MARGINAL,CHOP,1.0009,NEUTRAL
2026-07-09,AMPG,6.0,0.015,0.016,MINOR,2,592.0,0.37,0.402,COMPRESSION,38,1462.0,18,12,BULL_BOUNCE_PENDING,LONG,52.0,MARGINAL,CHOP,0.9198,NEUTRAL
2026-07-09,AMKR,6.0,0.45,0.063,COMPRESSION,46,1250.0,0.11,0.015,MINOR,11,387.0,32,66,BULL_BOUNCE_PENDING,LONG,46.6,MARGINAL,CHOP,7.1297,NEUTRAL
2026-07-09,SHMD,6.0,0.05,0.095,COMPRESSION,5,1222.0,0.08,0.152,COMPRESSION,9,1059.0,29,15,BEAR_REJECTION_PENDING,SHORT,46.0,MARGINAL,CHOP,0.5278,FALLING
2026-07-09,ELF,6.0,2.72,0.691,CONVICTION,272,701.0,0.23,0.058,COMPRESSION,23,918.0,24,31,BEAR_REJECTION_PENDING,SHORT,44.0,MARGINAL,CHOP,3.9346,RISING
2026-07-09,CMTL,6.0,0.015,0.082,MINOR,2,714.0,0.03,0.164,MINOR,4,153.0,6,8,CHANNEL_RECLAIM_LONG,LONG,51.0,MARGINAL,CHOP,0.1827,RISING
2026-07-09,QMCO,6.0,1.28,0.972,CONVICTION,128,1011.0,0.03,0.023,COMPRESSION,3,1418.0,23,49,BULL_BOUNCE_PENDING,LONG,63.7,CONVICTION,CHOP,1.3173,FALLING
2026-07-09,AIM,6.0,0.0006,0.019,MINOR,1,741.0,0.0153,0.477,COMPRESSION,2,1448.0,33,27,BEAR_REJECTION_PENDING,SHORT,50.0,MARGINAL,CHOP,0.0321,NEUTRAL
2026-07-09,NUAI,6.0,0.16,0.213,MINOR,17,429.0,0.045,0.06,MINOR,5,36.0,22,13,BULL_BOUNCE_PENDING,LONG,52.0,MARGINAL,CHOP,0.7507,FALLING
2026-07-09,SAIL,6.0,2.03,2.311,CONVICTION,204,378.0,0.39,0.444,COMPRESSION,40,1007.0,23,34,BEAR_REJECTION_PENDING,SHORT,85.0,CONVICTION,CHOP,0.8785,RISING
2026-07-09,VUZI,6.0,0.02,0.102,COMPRESSION,3,82.0,0.02,0.102,MINOR,3,41.0,35,8,BEAR_REJECTION_PENDING,SHORT,58.3,MARGINAL,CHOP,0.1955,FALLING
2026-07-09,ULCC,6.0,0.18,0.366,COMPRESSION,18,229.0,0.48,0.977,COMPRESSION,49,386.0,32,43,BULL_BOUNCE_PENDING,LONG,53.4,MARGINAL,CHOP,0.4912,NEUTRAL
2026-07-09,PLMK,6.0,0.265,1.379,MINOR,27,47.0,0.01,0.052,COMPRESSION,1,122.0,12,52,BULL_BOUNCE_PENDING,LONG,52.0,MARGINAL,CHOP,0.1921,NEUTRAL
2026-07-09,GRAF,6.0,0.3,1.603,MINOR,31,246.0,0.02,0.107,COMPRESSION,2,19.0,13,26,BEAR_REJECTION_PENDING,SHORT,53.5,MARGINAL,CHOP,0.1872,FALLING
2026-07-09,CMND,6.0,0.065,0.315,COMPRESSION,7,1068.0,0.0003,0.001,MINOR,1,47.0,11,23,BEAR_REJECTION_PENDING,SHORT,53.0,MARGINAL,CHOP,0.2062,NEUTRAL
2026-07-09,VLN,6.0,0.019,0.109,COMPRESSION,2,98.0,0.03,0.172,COMPRESSION,4,683.0,27,15,BULL_BOUNCE_PENDING,LONG,40.0,MARGINAL,CHOP,0.1741,NEUTRAL
2026-07-09,TMHC,6.0,0.72,3.273,MINOR,72,29.0,13.03,59.227,CONVICTION,1303,56.0,11,21,BULL_BOUNCE_PENDING,LONG,72.5,CONVICTION,CHOP,0.22,FALLING
2026-07-09,PSIG,6.0,0.18,0.177,COMPRESSION,18,434.0,0.0122,0.012,MINOR,2,123.0,17,5,BEAR_REJECTION_PENDING,SHORT,52.0,MARGINAL,CHOP,1.0192,FALLING
2026-07-09,ASAN,6.0,0.01,0.024,COMPRESSION,1,14.0,0.01,0.024,COMPRESSION,2,878.0,38,33,BULL_BOUNCE_PENDING,LONG,58.0,MARGINAL,CHOP,0.4254,RISING
2026-07-09,DGXX,6.0,0.03,0.059,MINOR,4,387.0,0.02,0.039,MINOR,3,1227.0,14,48,BULL_BOUNCE_CONFIRMED,LONG,50.0,MARGINAL,CHOP,0.5103,NEUTRAL
2026-07-09,VELO,6.0,0.03,0.011,COMPRESSION,4,700.0,0.53,0.198,COMPRESSION,53,205.0,28,62,BEAR_REJECTION_PENDING,SHORT,48.0,MARGINAL,CHOP,2.6762,FALLING
2026-07-09,TOON,6.0,0.006,0.085,MINOR,1,489.0,0.0304,0.432,MINOR,4,157.0,22,15,BEAR_REJECTION_PENDING,SHORT,57.8,MARGINAL,CHOP,0.0703,FALLING
2026-07-09,POET,6.0,0.005,0.005,MINOR,1,307.0,0.24,0.243,COMPRESSION,25,57.0,22,35,BULL_BOUNCE_PENDING,LONG,53.9,MARGINAL,CHOP,0.9892,NEUTRAL
2026-07-09,MTEN,6.0,0.04,0.158,MINOR,5,500.0,0.01,0.039,MINOR,2,958.0,41,4,BULL_BOUNCE_PENDING,LONG,52.0,MARGINAL,CHOP,0.2534,NEUTRAL
2026-07-09,UPST,6.0,1.06,0.526,CONVICTION,107,9.0,0.14,0.069,COMPRESSION,14,932.0,53,28,BEAR_REJECTION_PENDING,SHORT,88.2,CONVICTION,CHOP,2.0167,FALLING
2026-07-09,NXXT,6.0,0.0152,0.289,MINOR,2,324.0,0.0162,0.308,COMPRESSION,2,920.0,20,11,BULL_BOUNCE_PENDING,LONG,62.1,CONVICTION,CHOP,0.0526,NEUTRAL
2026-07-09,SAFX,6.0,0.0081,0.126,MINOR,1,594.0,0.0091,0.142,MINOR,1,741.0,5,16,BULL_BOUNCE_CONFIRMED,LONG,50.0,MARGINAL,CHOP,0.0643,NEUTRAL
2026-07-09,PGY,6.0,0.15,0.127,COMPRESSION,16,1251.0,0.42,0.357,COMPRESSION,42,474.0,48,17,BULL_BOUNCE,LONG,55.6,MARGINAL,CHOP,1.1771,RISING
2026-07-09,UMAC,6.0,0.43,0.182,COMPRESSION,43,334.0,0.13,0.055,COMPRESSION,13,821.0,36,52,BULL_BOUNCE_PENDING,LONG,40.3,MARGINAL,CHOP,2.3641,NEUTRAL
2026-07-09,INGM,6.0,0.11,0.119,COMPRESSION,11,195.0,0.07,0.075,COMPRESSION,8,1024.0,16,52,BEAR_REJECTION_PENDING,SHORT,59.9,MARGINAL,CHOP,0.9274,FALLING
2026-07-09,ZENA,6.0,0.01,0.106,COMPRESSION,2,1288.0,0.03,0.318,COMPRESSION,4,303.0,35,8,BULL_BOUNCE_PENDING,LONG,65.8,CONVICTION,CHOP,0.0943,FALLING
2026-07-09,BTQ,6.0,0.01,0.014,MINOR,1,686.0,0.08,0.116,COMPRESSION,9,539.0,24,11,BEAR_REJECTION_PENDING,SHORT,56.0,MARGINAL,CHOP,0.6904,FALLING
2026-07-09,CHAI,6.0,0.0135,0.146,COMPRESSION,2,467.0,0.0107,0.116,MINOR,2,18.0,23,2,BEAR_REJECTION_PENDING,SHORT,50.0,MARGINAL,CHOP,0.0922,NEUTRAL
2026-07-09,WOLF,6.0,0.425,0.07,COMPRESSION,43,682.0,0.94,0.156,COMPRESSION,95,1317.0,29,32,BULL_BOUNCE_PENDING,LONG,58.2,MARGINAL,CHOP,6.0287,FALLING
2026-07-09,PLAY,6.0,0.04,0.049,COMPRESSION,4,795.0,0.015,0.019,MINOR,2,49.0,36,15,BEAR_REJECTION_PENDING,SHORT,56.0,MARGINAL,CHOP,0.8093,FALLING
2026-07-09,EWTX,6.0,0.26,0.102,MINOR,26,11.0,0.4,0.157,COMPRESSION,40,1272.0,4,48,BULL_BOUNCE_PENDING,LONG,56.9,MARGINAL,CHOP,2.5486,RISING
2026-07-09,MRAM,6.0,0.87,0.365,COMPRESSION,88,647.0,0.5214,0.219,COMPRESSION,53,1425.0,24,29,BEAR_REJECTION_PENDING,SHORT,46.0,MARGINAL,CHOP,2.381,FALLING
2026-07-09,CXAI,6.0,0.0017,0.072,COMPRESSION,1,223.0,0.0001,0.004,COMPRESSION,1,1269.0,23,24,BEAR_REJECTION_PENDING,SHORT,50.0,MARGINAL,CHOP,0.0237,NEUTRAL
2026-07-09,OPTX,6.0,0.15,0.118,MINOR,16,107.0,0.03,0.024,MINOR,4,396.0,13,23,BEAR_REJECTION_PENDING,SHORT,45.9,MARGINAL,CHOP,1.2761,FALLING
2026-07-09,PTCT,6.0,0.045,0.014,MINOR,5,49.0,0.585,0.179,COMPRESSION,59,501.0,16,43,BULL_BOUNCE,LONG,55.0,MARGINAL,CHOP,3.262,RISING
2026-07-09,ASST,6.0,0.61,0.525,COMPRESSION,62,1270.0,0.0018,0.002,COMPRESSION,1,476.0,44,34,CHANNEL_BREAKOUT,LONG,37.0,MARGINAL,CHOP,1.161,RISING
2026-07-09,GCTS,6.0,0.005,0.016,MINOR,1,956.0,0.0018,0.006,COMPRESSION,1,331.0,14,23,BULL_BOUNCE_PENDING,LONG,55.7,MARGINAL,CHOP,0.3132,NEUTRAL
2026-07-09,QTEX,6.0,0.0277,0.116,MINOR,3,1264.0,0.833,3.494,COMPRESSION,84,250.0,12,21,BEAR_REJECTION_PENDING,SHORT,41.9,MARGINAL,CHOP,0.2384,NEUTRAL
2026-07-09,CNTX,6.0,0.001,0.015,MINOR,1,671.0,0.0038,0.055,COMPRESSION,1,668.0,25,16,BULL_BOUNCE_CONFIRMED,LONG,50.0,MARGINAL,CHOP,0.0693,RISING
2026-07-09,DXYZ,6.0,0.76,0.497,COMPRESSION,77,813.0,0.01,0.007,COMPRESSION,1,981.0,39,35,BUY_LOWER_DIRTY,LONG,40.0,MARGINAL,CHOP,1.5301,RISING
2026-07-09,NN,6.0,0.06,0.049,COMPRESSION,6,285.0,0.36,0.292,MINOR,37,1145.0,25,32,BULL_BOUNCE_PENDING,LONG,49.3,MARGINAL,CHOP,1.2339,NEUTRAL
2026-07-09,NAVN,6.0,0.14,0.089,MINOR,15,120.0,0.355,0.226,COMPRESSION,36,993.0,39,52,SHORT_UPPER_DIRTY,SHORT,48.4,MARGINAL,CHOP,1.5737,RISING
2026-07-09,WTI,6.0,0.05,0.245,COMPRESSION,6,1278.0,0.25,1.225,COMPRESSION,25,111.0,19,39,CHANNEL_RECLAIM_LONG,LONG,51.0,MARGINAL,CHOP,0.2041,RISING
2026-07-09,ALP,6.0,0.0002,0.009,COMPRESSION,1,496.0,,,,,,45,0,BEAR_REJECTION_PENDING,SHORT,50.0,MARGINAL,CHOP,0.0234,NEUTRAL
2026-07-09,SERV,6.0,0.01,0.026,MINOR,1,640.0,0.33,0.842,MINOR,34,572.0,48,17,BEAR_REJECTION_PENDING,SHORT,40.0,MARGINAL,CHOP,0.3919,RISING
2026-07-09,CRML,6.0,0.19,0.291,COMPRESSION,19,608.0,0.005,0.008,MINOR,1,380.0,44,8,BEAR_REJECTION_PENDING,SHORT,52.5,MARGINAL,CHOP,0.6539,FALLING
2026-07-09,CBRS,6.0,0.05,0.002,COMPRESSION,6,1188.0,5.645,0.241,CONVICTION,565,362.0,18,82,BEAR_REJECTION_PENDING,SHORT,45.3,MARGINAL,CHOP,23.4614,RISING
2026-07-09,BAND,6.0,0.02,0.004,COMPRESSION,3,136.0,0.06,0.013,COMPRESSION,6,1133.0,10,54,BULL_BOUNCE_PENDING,LONG,64.0,CONVICTION,CHOP,4.6792,RISING
2026-07-09,PMI,6.0,0.0008,0.038,MINOR,1,933.0,,,,,,29,0,BEAR_REJECTION_PENDING,SHORT,50.0,MARGINAL,CHOP,0.0212,NEUTRAL
2026-07-09,QUCY,6.0,0.05,0.289,MINOR,6,294.0,0.01,0.058,MINOR,2,441.0,23,13,BEAR_REJECTION_PENDING,SHORT,47.4,MARGINAL,CHOP,0.1732,NEUTRAL
2026-07-09,XNDU,6.0,0.47,0.53,COMPRESSION,47,1366.0,0.02,0.023,MINOR,2,291.0,16,20,BEAR_REJECTION_PENDING,SHORT,66.0,CONVICTION,CHOP,0.8864,FALLING
2026-07-09,MNTS,6.0,0.0216,0.024,MINOR,3,569.0,0.37,0.418,COMPRESSION,38,537.0,8,20,BULL_BOUNCE_PENDING,LONG,40.0,MARGINAL,CHOP,0.8858,NEUTRAL
2026-07-09,FLY,6.0,0.49,0.203,COMPRESSION,49,448.0,0.315,0.13,COMPRESSION,32,877.0,32,26,BEAR_REJECTION_PENDING,SHORT,37.2,MARGINAL,CHOP,2.4197,RISING
2026-07-09,SMTK,6.0,0.0004,0.011,MINOR,1,338.0,0.007,0.198,MINOR,1,995.0,15,11,BULL_BOUNCE_PENDING,LONG,52.0,MARGINAL,CHOP,0.0353,NEUTRAL
2026-07-09,AAOI,6.0,0.264,0.017,COMPRESSION,27,1476.0,6.135,0.39,CONVICTION,614,675.0,16,51,BEAR_REJECTION_PENDING,SHORT,46.0,MARGINAL,CHOP,15.7377,FALLING
2026-07-09,MRLN,6.0,0.09,0.165,COMPRESSION,9,724.0,0.0102,0.019,MINOR,2,158.0,32,10,BEAR_REJECTION_PENDING,SHORT,56.0,MARGINAL,CHOP,0.5457,FALLING
2026-07-09,LITE,6.0,10.97,0.159,CONVICTION,1098,1102.0,33.5,0.485,CONVICTION,3350,964.0,24,55,SHORT_UPPER_DIRTY,SHORT,40.6,MARGINAL,CHOP,69.0978,FALLING
2026-07-09,ALTO,6.0,0.01,0.031,MINOR,1,67.0,0.05,0.156,COMPRESSION,6,634.0,6,40,BEAR_REJECTION_PENDING,SHORT,47.1,MARGINAL,CHOP,0.3205,RISING
2026-07-09,NCRA,6.0,0.0066,0.014,MINOR,1,73.0,0.02,0.043,MINOR,3,109.0,10,6,BEAR_REJECTION_PENDING,SHORT,56.0,MARGINAL,CHOP,0.4613,FALLING
2026-07-09,AEVA,6.0,0.98,0.318,COMPRESSION,99,407.0,0.54,0.175,COMPRESSION,54,45.0,43,26,BULL_BOUNCE_PENDING,LONG,57.3,MARGINAL,CHOP,3.086,NEUTRAL
2026-07-09,AXTI,6.0,2.995,0.302,CONVICTION,300,634.0,0.62,0.062,COMPRESSION,62,1481.0,23,74,BEAR_REJECTION_PENDING,SHORT,75.0,CONVICTION,CHOP,9.9321,NEUTRAL
2026-07-09,HKIT,6.0,0.9075,0.604,COMPRESSION,91,251.0,0.02,0.013,MINOR,3,433.0,1,16,BEAR_REJECTION_PENDING,SHORT,70.2,CONVICTION,CHOP,1.5019,NEUTRAL
2026-07-09,RGNT,6.0,0.02,0.039,MINOR,3,140.0,0.06,0.116,MINOR,7,252.0,19,32,BEAR_REJECTION_PENDING,SHORT,49.7,MARGINAL,CHOP,0.5151,NEUTRAL
2026-07-09,WOK,6.0,0.04,0.074,MINOR,4,102.0,0.03,0.056,MINOR,4,51.0,31,11,BULL_BOUNCE_CONFIRMED,LONG,50.0,MARGINAL,CHOP,0.5391,RISING
2026-07-09,GDC,6.0,0.06,0.063,COMPRESSION,7,710.0,0.02,0.021,MINOR,3,129.0,21,12,BEAR_REJECTION_PENDING,SHORT,56.0,MARGINAL,CHOP,0.9501,FALLING
2026-07-09,PRFX,6.0,0.1,0.515,COMPRESSION,11,1190.0,,,,,,11,0,BEAR_REJECTION_PENDING,SHORT,50.0,MARGINAL,CHOP,0.1943,NEUTRAL
2026-07-09,WULF,6.0,0.76,0.299,COMPRESSION,76,745.0,0.0535,0.021,MINOR,6,176.0,20,37,BEAR_REJECTION_PENDING,SHORT,47.7,MARGINAL,CHOP,2.5421,FALLING
2026-07-09,GPUS,6.0,0.0005,0.01,MINOR,1,669.0,0.0015,0.031,MINOR,1,584.0,4,12,BULL_BOUNCE_PENDING,LONG,62.3,CONVICTION,CHOP,0.0488,FALLING
2026-07-09,BE,6.0,5.9918,0.158,VACUUM,600,833.0,5.4174,0.143,VACUUM,542,190.0,37,30,BEAR_REJECTION_PENDING,SHORT,52.6,MARGINAL,CHOP,37.8628,FALLING
2026-07-09,SNDG,,0.0496,0.01,COMPRESSION,5,1145.0,0.32,0.064,COMPRESSION,33,13.0,21,48,BEAR_REJECTION_PENDING,SHORT,56.0,MARGINAL,CHOP,4.9706,FALLING
2026-07-09,MRVL,6.0,2.55,0.104,CONVICTION,256,1253.0,0.07,0.003,MINOR,7,1332.0,35,60,BULL_BOUNCE_PENDING,LONG,46.0,MARGINAL,CHOP,24.581,NEUTRAL
2026-07-09,CRWU,,0.02,0.021,COMPRESSION,2,1216.0,0.13,0.135,MINOR,13,82.0,4,48,BEAR_REJECTION_PENDING,SHORT,56.0,MARGINAL,CHOP,0.9596,FALLING
2026-07-09,AAOX,,0.05,0.008,MINOR,5,10.0,0.0249,0.004,COMPRESSION,3,1014.0,24,39,BEAR_REJECTION_PENDING,SHORT,56.0,MARGINAL,CHOP,6.6552,FALLING
2026-07-09,SNXX,,2.85,0.357,VACUUM,285,176.0,0.9275,0.116,MINOR,93,843.0,14,29,BULL_BOUNCE_PENDING,LONG,66.3,CONVICTION,CHOP,7.9916,FALLING
2026-07-09,WDCX,,0.05,0.006,MINOR,5,554.0,1.48,0.168,VACUUM,148,98.0,27,66,BULL_BOUNCE_PENDING,LONG,67.2,CONVICTION,CHOP,8.7839,NEUTRAL
2026-07-09,INTW,,3.82,0.539,CONVICTION,382,568.0,0.08,0.011,MINOR,8,889.0,27,42,BEAR_REJECTION_PENDING,SHORT,74.6,CONVICTION,CHOP,7.081,NEUTRAL
2026-07-09,RAM,,0.9,,COMPRESSION,90,859.0,0.0079,,MINOR,1,1421.0,13,44,BEAR_REJECTION_PENDING,SHORT,57.9,MARGINAL,CHOP,,
2026-07-09,SNDU,,0.04,0.003,COMPRESSION,4,720.0,0.04,0.003,MINOR,5,487.0,24,52,BEAR_REJECTION_PENDING,SHORT,46.0,MARGINAL,CHOP,12.8712,FALLING
2026-07-09,ENVX,6.0,0.17,0.373,COMPRESSION,17,1368.0,0.01,0.022,MINOR,1,250.0,33,18,BEAR_REJECTION_PENDING,SHORT,44.0,MARGINAL,CHOP,0.4554,FALLING
2026-07-09,JLHL,,0.07,0.011,MINOR,7,1351.0,0.18,0.029,COMPRESSION,18,135.0,5,13,BULL_BOUNCE_PENDING,LONG,70.5,CONVICTION,CHOP,6.1815,FALLING
2026-07-09,SOXL,,0.1,0.002,MINOR,10,970.0,7.9,0.193,VACUUM,791,103.0,12,43,BULL_BOUNCE_PENDING,LONG,63.2,CONVICTION,CHOP,40.9808,NEUTRAL
2026-07-09,BBIO,,,,,,,0.29,0.086,COMPRESSION,30,1486.0,0,50,BULL_BOUNCE_PENDING,LONG,40.2,MARGINAL,CHOP,3.3535,RISING
