ticker,side,mode,tier,fem,entry,stop,t1,t_partial,rr,risk,last_close,dist_pct,proximity,cluster_gaps,cluster_tfs,tfs,cluster_top,cluster_bot,path,gap_quality,total_genesis,vol_ratio_today,vol_ratio_3d,premkt_vol,hot_days,move_pct,total_gaps,n_timeframes,float_m,float_label,float_rotation,fractal_50,prev_close,today_open,gap_pct,price_zone_50,cluster_zone_50,va_depth,va_layers,conviction_ticks,clean_air_pct,va_grade,stop_adjusted,vol_ratio,vol_hot,warrior_price_band,atr_14,atr_to_stop_ratio,borrow_risk,news
GPRO,Long,BREAKOUT,T2-LONG,71,1.32,1.2601,1.4398,1.3645,2.0,0.0599,1.32,0.0,INSIDE,1,1,,,,OPEN_ROAD,EXCITED,,,,,,,,,,HIGH,0.11,1.3645,1.37,1.359,-0.8,DISCOUNT,DISCOUNT,49,11,30,3.0,C,False,1.2,True,True,0.16879285714285716,0.35,N/A,
INTC,Long,BREAKOUT,T3-LONG_WATCH,52,129.44,121.1724,145.9752,,2.0,8.2676,129.44,0.0,INSIDE,1,1,,,,HIGHWAY,EXCITED,,,,,,,,,,MEGA,0.04,127.9,124.92,130.88,4.8,PREMIUM,MID,10536,23,7200,99.9,A,False,1.2,True,False,8.387849999999998,0.99,N/A,
QBTS,Long,PULLBACK,T3-LONG_WATCH,67,24.03,21.8638,28.3624,,2.0,2.1662,24.03,4.6,APPROACH,2,2,"1h,4h",22.93,22.54,HIGHWAY,EXCITED,758404593.0,1.0,0.8,5272792.0,0.0,21.7,28.0,8.0,360.02,MEGA,0.1,22.385,22.57,22.2,-1.6,PREMIUM,PREMIUM,979,9,767,14.7,A,,,,False,1.7097142857142857,1.27,N/A,
GDC,Long,PULLBACK,T2-LONG,100,0.1348,0.0826,0.2391,0.1516,2.0,0.0522,0.148,9.0,WAITING,3,2,"10m,5m",0.1348,0.1326,OPEN_ROAD,EXCITED,0.0,2.2,6.5,5148377.0,3.0,6756.6,38.0,8.0,51.69,HIGH,1.69,0.1516,0.16,0.1432,-10.5,DISCOUNT,DISCOUNT,0,3,0,4.7,D,,,,False,1.073292857142857,0.05,N/A,
MEHA,Long,BREAKOUT,T3-LONG_WATCH,81,0.1421,0.05,0.3263,,2.0,0.0921,0.12,0.0,INSIDE,2,2,,,,OPEN_ROAD,EXCITED,,,,,,,,,,MED,50.64,0.1272,0.0951,0.1593,67.5,MID,MID,1,4,1,60.1,D,False,17.4,True,False,0.021240142857142864,4.34,N/A,
CRCL,Long,PULLBACK,T3-LONG_WATCH,62,118.85,110.8322,156.64,,4.7,8.0178,131.76,9.8,WAITING,1,1,1d,118.85,114.26,HIGHWAY,EXCITED,22853273208.0,3.2,1.9,1208114.0,1.0,27.9,26.0,8.0,201.48,MEGA,0.25,116.26,113.67,118.85,4.6,PREMIUM,MID,11112,7,4328,18.9,A,,,,False,9.837021428571429,0.82,N/A,
UNIT,Long,BOUNCE,T1-STRONG_LONG,100,11.37,10.7864,12.5372,11.59,2.0,0.5836,11.37,0.3,CLOSE,3,3,"1h,30m,4h",11.34,11.12,HIGHWAY,EXCITED,20144002.0,2.2,1.2,0.0,1.0,11.5,37.0,8.0,185.69,HIGH,0.03,11.59,11.28,11.9,5.5,DISCOUNT,DISCOUNT,637,9,83,99.9,A,,,,True,0.4857214285714286,1.2,N/A,
NAMS,Long,PULLBACK,T2-LONG,100,39.59,33.0975,52.575,,2.0,6.4925,39.59,3.1,APPROACH,2,2,"1h,4h",38.355,34.85,HIGHWAY,EXCITED,771811280.0,2.3,2.5,0.0,2.0,45.0,27.0,8.0,71.47,HIGH,0.04,38.2375,38.73,37.745,-2.5,PREMIUM,DISCOUNT,1208,8,705,2.6,C,,,,False,2.4110785714285714,2.69,N/A,
FA,Long,PULLBACK,T2-LONG,59,14.86,11.9425,20.695,15.91,2.0,2.9175,16.04,7.4,WAITING,1,1,4h,14.86,12.915,OPEN_ROAD,EXCITED,200578856.0,1.6,2.0,0.0,1.0,31.5,34.0,8.0,78.21,HIGH,0.03,15.91,15.96,15.86,-0.6,PREMIUM,DISCOUNT,1227,9,869,3.6,C,,,,True,0.7635785714285713,3.82,N/A,
IMNM,Long,BREAKOUT,T3-LONG_WATCH,77,23.05,21.7862,25.5776,,2.0,1.2638,23.0,0.0,INSIDE,2,2,,,,HIGHWAY,EXCITED,,,,,,,,,,HIGH,0.01,22.475,22.44,22.51,0.3,FLAT,FLAT,560,6,382,2.0,C,False,1.5,True,False,1.1179642857142853,1.13,N/A,
