ticker,side,mode,tier,fem,entry,stop,t1,t_partial,rr,risk,last_close,dist_pct,proximity,cluster_gaps,cluster_tfs,tfs,cluster_top,cluster_bot,path,gap_quality,total_genesis,vol_ratio_today,vol_ratio_3d,premkt_vol,hot_days,move_pct,total_gaps,n_timeframes,float_m,float_label,float_rotation,fractal_50,prev_close,today_open,gap_pct,price_zone_50,cluster_zone_50,va_depth,va_layers,conviction_ticks,clean_air_pct,va_grade,stop_adjusted,vol_ratio,vol_hot,warrior_price_band,atr_14,atr_to_stop_ratio,borrow_risk,news
IREN,Long,PULLBACK,T1-STRONG_LONG,100,56.96,53.0978,64.6844,60.3475,2.0,3.8622,61.2,6.9,APPROACH,3,3,"1d,1h,4h",56.96,54.74,HIGHWAY,EXCITED,14785853448.0,2.5,1.9,5283636.0,1.0,42.3,36.0,8.0,327.86,MEGA,0.34,60.3475,56.85,63.845,12.3,MID,DISCOUNT,3419,17,966,99.9,A,,,,False,4.8327,0.8,N/A,
AREB,Long,PULLBACK,T3-LONG_WATCH,91,0.163,0.1086,0.2718,,2.0,0.0544,0.1716,5.0,APPROACH,3,2,"10m,5m",0.163,0.1586,OPEN_ROAD,EXCITED,0.0,1.3,2.7,8399215.0,2.0,149.8,113.0,8.0,0.23,NANO,45.61,0.226,0.226,0.226,0.0,FLAT,FLAT,0,2,0,6.1,D,,,,False,0.26917,0.2,N/A,
SVC,Long,BREAKOUT,T2-LONG,59,1.64,1.58,1.83,,3.2,0.06,1.64,0.0,INSIDE,5,5,,,,MIXED,EXCITED,,,,,,,,,,MEGA,0.02,1.565,1.54,1.59,3.2,PREMIUM,PREMIUM,29,7,16,11.6,D,False,1.2,True,True,0.09428571428571433,0.64,N/A,
SPT,Long,PULLBACK,T2-LONG,100,6.74,6.1789,7.8622,7.125,2.0,0.5611,7.4,8.9,WAITING,2,2,"1h,4h",6.74,6.37,OPEN_ROAD,EXCITED,15663261.0,3.2,1.6,0.0,1.0,20.2,52.0,8.0,53.16,HIGH,0.09,7.125,6.8,7.45,9.6,PREMIUM,DISCOUNT,447,8,250,3.9,C,,,,True,0.4217071428571429,1.33,N/A,
TREX,Long,BOUNCE,T1-STRONG_LONG,100,40.2,38.0143,44.5714,,2.0,2.1857,40.2,0.7,CLOSE,6,6,"10m,15m,1h,30m,4h,5m",39.9,39.19,MIXED,EXCITED,115161015.0,1.3,1.7,0.0,1.0,21.8,25.0,8.0,103.24,HIGH,0.02,39.33,39.19,39.47,0.7,PREMIUM,PREMIUM,1299,6,809,4.7,B,,,,False,1.9082642857142862,1.15,N/A,
RVTY,Long,PULLBACK,T3-LONG_WATCH,65,93.8,89.531,103.96,,2.4,4.269,101.0,7.1,WAITING,2,2,"1d,4h",93.8,92.3,HIGHWAY,EXCITED,456143108.0,1.8,1.8,0.0,1.0,19.4,34.0,8.0,102.72,HIGH,0.02,98.99,98.85,99.13,0.3,FLAT,FLAT,3055,2,2227,2.9,C,,,,False,4.670621428571429,0.91,N/A,
LAZ,Long,PULLBACK,T3-LONG_WATCH,69,48.08,43.747,56.746,,2.0,4.333,48.08,4.3,APPROACH,2,2,"1d,4h",46.0,45.1,OPEN_ROAD,EXCITED,256348334.0,1.2,1.1,0.0,0.0,11.2,25.0,8.0,97.57,HIGH,0.02,46.55,46.44,46.66,0.5,FLAT,FLAT,704,3,365,3.1,C,,,,False,2.2328571428571435,1.94,N/A,
MRX,Long,PULLBACK,T1-STRONG_LONG,100,56.51,48.7275,72.075,,2.0,7.7825,56.51,4.1,APPROACH,9,7,"10m,15m,1d,1h,30m,4h,5m",54.21,50.555,HIGHWAY,EXCITED,455621995.0,1.1,1.5,0.0,1.0,18.7,43.0,8.0,50.88,HIGH,0.03,52.4,51.88,52.92,2.0,PREMIUM,MID,2628,11,1366,99.9,A,,,,False,2.275835714285713,3.42,N/A,
CODI,Long,PULLBACK,T1-STRONG_LONG,91,12.48,11.2714,14.8972,,2.0,1.2086,12.48,4.1,APPROACH,1,1,1d,11.97,11.62,HIGHWAY,EXCITED,85788155.0,1.1,1.3,0.0,1.0,21.9,28.0,8.0,62.86,HIGH,0.02,11.97,12.03,11.91,-1.0,PREMIUM,DISCOUNT,613,10,278,99.9,A,,,,True,0.6050714285714287,2.0,N/A,
ENOV,Long,PULLBACK,T2-LONG,97,25.14,23.3964,28.6272,,2.0,1.7436,26.52,5.2,APPROACH,4,3,"1d,30m,4h",25.14,24.12,HIGHWAY,EXCITED,141953326.0,1.5,1.5,0.0,0.0,21.3,19.0,8.0,56.75,HIGH,0.03,27.245,27.25,27.24,-0.0,FLAT,FLAT,778,2,134,3.4,C,,,,False,1.5529357142857136,1.12,N/A,
