ticker,side,tier,fem,mode,entry,stop,t1,last_px,high,low,volume,chg_pct,outcome,result_r,stop_adjusted,checked_at,scan_date
PGY,Long,T1-STRONG_LONG,94,BOUNCE,13.01,12.125,14.78,14.2,14.23,13.465,0.0,9.15,NO_FILL,0.0,False,2026-04-15_1313,2026-04-15_0516
VSTM,Long,T1-STRONG_LONG,85,PULLBACK,5.69,5.4902,6.36,6.45,6.58,6.21,0.0,13.36,NO_FILL,0.0,False,2026-04-15_1313,2026-04-15_0516
FCEL,Long,T1-STRONG_LONG,96,PULLBACK,7.3,6.6542,8.5916,7.53,7.64,7.27,108970943.0,3.15,WINNING,0.36,False,2026-04-15_1313,2026-04-15_0516
XNDU,Long,T3-LONG_WATCH,100,PULLBACK,13.35,12.901,14.83,24.23,28.25,16.15,0.0,81.5,NO_FILL,0.0,False,2026-04-15_1313,2026-04-15_0516
AMKR,Long,T1-STRONG_LONG,100,BOUNCE,61.32,58.685,66.59,59.5,60.89,58.2,380615656.0,-2.97,STOPPED,-1.0,False,2026-04-15_1313,2026-04-15_0516
TDUP,Long,T3-LONG_WATCH,69,PULLBACK,3.71,3.492,4.44,4.1603,4.305,4.04,642321642.0,12.14,NO_FILL,0.0,False,2026-04-15_1313,2026-04-15_0516
IRDM,Long,T1-STRONG_LONG,100,BREAKOUT,36.13,34.1731,40.0438,37.99,38.17,36.65,0.0,5.15,NO_FILL,0.0,False,2026-04-15_1313,2026-04-15_0516
HIMX,Long,T1-STRONG_LONG,100,PULLBACK,9.46,9.0016,10.3768,10.14,10.455,9.765,0.0,7.19,NO_FILL,0.0,False,2026-04-15_1313,2026-04-15_0516
TXG,Long,T1-STRONG_LONG,99,BOUNCE,24.8,22.7465,28.907,25.35,25.69,24.59,0.0,2.22,WINNING,0.27,False,2026-04-15_1313,2026-04-15_0516
WRBY,Long,T2-LONG,92,PULLBACK,21.52,20.6028,24.98,23.66,23.96,23.09,0.0,9.94,NO_FILL,0.0,False,2026-04-15_1313,2026-04-15_0516
LEGN,Long,T2-LONG,86,PULLBACK,18.69,17.169,22.04,20.52,20.56,18.73,0.0,9.79,NO_FILL,0.0,False,2026-04-15_1313,2026-04-15_0516
VIR,Long,T1-STRONG_LONG,99,PULLBACK,9.35,9.0307,9.9886,10.46,10.47,9.95,885413226.0,11.87,NO_FILL,0.0,False,2026-04-15_1313,2026-04-15_0516
TNDM,Long,T1-STRONG_LONG,90,PULLBACK,21.11,19.4873,24.3554,20.66,21.96,20.4,517788103.0,-2.13,LOSING,-0.28,False,2026-04-15_1313,2026-04-15_0516
NNE,Long,T1-STRONG_LONG,93,BOUNCE,23.52,21.243,28.074,24.31,24.84,23.73,0.0,3.36,NO_FILL,0.0,False,2026-04-15_1313,2026-04-15_0516
PRME,Long,T3-LONG_WATCH,48,BOUNCE,3.7,3.5502,3.9996,3.79,3.84,3.655,176466801.0,2.43,WINNING,0.6,False,2026-04-15_1313,2026-04-15_0516
VYX,Long,T3-LONG_WATCH,35,BOUNCE,6.83,6.5281,7.4338,6.91,6.98,6.82,865897814.0,1.17,WINNING,0.26,False,2026-04-15_1313,2026-04-15_0516
IMVT,Long,T3-LONG_WATCH,58,PULLBACK,26.55,24.5701,30.5098,27.43,27.63,26.49,0.0,3.31,WINNING,0.44,False,2026-04-15_1313,2026-04-15_0516
IE,Long,T2-LONG,100,PULLBACK,13.06,12.5712,15.51,14.78,14.81,14.2,0.0,13.17,NO_FILL,0.0,False,2026-04-15_1313,2026-04-15_0516
FORM,Long,T3-LONG_WATCH,74,PULLBACK,128.28,117.4379,149.9642,129.62,130.89,124.18,51647188.0,1.04,WINNING,0.12,False,2026-04-15_1313,2026-04-15_0516
ARIS,Long,T1-STRONG_LONG,100,PULLBACK,21.65,20.1954,24.5592,20.64,21.44,20.18,1334879207.0,-4.67,STOPPED,-1.0,False,2026-04-15_1313,2026-04-15_0516
FUN,Long,T1-STRONG_LONG,93,PULLBACK,18.13,17.1884,20.09,19.62,20.34,19.51,913653631.0,8.22,NO_FILL,0.0,False,2026-04-15_1313,2026-04-15_0516
IMSR,Long,T1-STRONG_LONG,100,BOUNCE,7.05,6.4117,8.3266,7.25,7.59,7.07,0.0,2.84,NO_FILL,0.0,False,2026-04-15_1313,2026-04-15_0516
RXO,Long,T3-LONG_WATCH,48,BOUNCE,16.24,15.5782,17.5636,16.47,16.64,15.93,1264918500.0,1.42,WINNING,0.35,False,2026-04-15_1313,2026-04-15_0516
SMR,Long,T2-LONG,77,BREAKOUT,10.29,9.315,12.24,11.8,12.0214,10.77,0.0,14.67,NO_FILL,0.0,False,2026-04-15_1313,2026-04-15_0516
NVO,Long,T1-STRONG_LONG,91,BOUNCE,39.32,36.8697,44.2206,40.83,40.86,39.67,0.0,3.84,NO_FILL,0.0,False,2026-04-15_1313,2026-04-15_0516
NVDA,Long,T1-STRONG_LONG,74,BOUNCE,196.51,183.7665,221.997,198.36,200.4,195.74,0.0,0.94,WINNING,0.15,False,2026-04-15_1313,2026-04-15_0516
ZSPC,Long,T2-LONG,73,PULLBACK,0.08,0.0259,0.1882,0.07,0.0759,0.0666,0.0,-12.5,LOSING,-0.18,False,2026-04-15_1313,2026-04-15_0516
HOTH,Long,T2-LONG,97,BREAKOUT,0.66,0.45,1.08,0.6725,0.722,0.583,1151597747.0,1.89,WINNING,0.06,False,2026-04-15_1313,2026-04-15_0516
WGRX,Long,T2-LONG,100,BOUNCE,0.1441,0.0724,0.2875,0.1366,0.165,0.1171,0.0,-5.2,LOSING,-0.1,False,2026-04-15_1313,2026-04-15_0516
PMNT,Long,T2-LONG,100,BREAKOUT,0.51,0.0997,1.3306,0.3017,0.318,0.2702,0.0,-40.84,LOSING,-0.51,False,2026-04-15_1313,2026-04-15_0516
