ticker,side,tier,fem,mode,entry,stop,t1,last_px,high,low,volume,chg_pct,outcome,result_r,stop_adjusted,checked_at,scan_date
NTLA,Long,T1-STRONG_LONG,100,BREAKOUT,15.45,14.7537,16.8426,16.4,16.58,15.65,0.0,6.15,NO_FILL,0.0,False,2026-04-22_1541,2026-04-22_0520
OUST,Long,T1-STRONG_LONG,100,PULLBACK,24.87,23.668,30.26,27.85,30.0,27.06,0.0,11.98,NO_FILL,0.0,False,2026-04-22_1541,2026-04-22_0520
LEGN,Long,T3-LONG_WATCH,53,BOUNCE,25.22,24.3179,27.0242,25.93,26.22,25.34,0.0,2.82,NO_FILL,0.0,False,2026-04-22_1541,2026-04-22_0520
VSH,Long,T1-STRONG_LONG,100,BOUNCE,26.91,25.1521,30.4258,27.25,27.53,26.5,290322120.0,1.26,WINNING,0.19,False,2026-04-22_1541,2026-04-22_0520
RHI,Long,T1-STRONG_LONG,100,BOUNCE,28.91,27.2182,33.66,28.69,29.66,28.71,252859569.0,-0.76,LOSING,-0.13,False,2026-04-22_1541,2026-04-22_0520
RCUS,Long,T3-LONG_WATCH,100,BOUNCE,24.52,22.1451,29.2698,26.4,28.72,24.85,0.0,7.67,NO_FILL,0.0,False,2026-04-22_1541,2026-04-22_0520
OBE,Long,T1-STRONG_LONG,100,PULLBACK,10.64,10.2432,11.4336,12.4,12.48,11.58,0.0,16.54,NO_FILL,0.0,False,2026-04-22_1541,2026-04-22_0520
PARR,Long,T1-STRONG_LONG,100,PULLBACK,58.09,55.7265,62.817,64.75,65.13,62.36,814773528.0,11.46,NO_FILL,0.0,False,2026-04-22_1541,2026-04-22_0520
AVAV,Long,T1-STRONG_LONG,100,PULLBACK,210.07,191.478,247.254,209.97,219.2,206.28,0.0,-0.05,LOSING,-0.01,False,2026-04-22_1541,2026-04-22_0520
METC,Long,T1-STRONG_LONG,80,BOUNCE,14.93,13.6576,17.4748,14.95,15.68,14.4,0.0,0.13,WINNING,0.02,False,2026-04-22_1541,2026-04-22_0520
FIVN,Long,T1-STRONG_LONG,100,BOUNCE,16.49,15.7528,18.94,16.39,16.84,16.27,0.0,-0.61,LOSING,-0.14,False,2026-04-22_1541,2026-04-22_0520
RXO,Long,T3-LONG_WATCH,78,PULLBACK,18.31,17.5376,19.8548,19.13,19.99,18.82,0.0,4.48,NO_FILL,0.0,False,2026-04-22_1541,2026-04-22_0520
VICR,Long,T3-LONG_WATCH,89,PULLBACK,223.08,215.5437,238.1526,268.5,293.95,250.0,411776414.0,20.36,NO_FILL,0.0,False,2026-04-22_1541,2026-04-22_0520
EQPT,Long,T2-LONG,93,PULLBACK,21.35,20.6513,29.39,22.01,23.85,21.23,0.0,3.09,WINNING,0.94,False,2026-04-22_1541,2026-04-22_0520
HTFL,Long,T2-LONG,100,PULLBACK,29.45,28.1785,32.54,32.93,33.38,32.05,677264293.0,11.82,NO_FILL,0.0,False,2026-04-22_1541,2026-04-22_0520
ALMS,Long,T2-LONG,71,PULLBACK,23.1,22.2033,26.01,26.02,26.1,24.85,1178929512.0,12.64,NO_FILL,0.0,False,2026-04-22_1541,2026-04-22_0520
TWST,Long,T1-STRONG_LONG,100,BOUNCE,62.61,60.0236,67.7828,63.2,66.06,62.92,0.0,0.94,NO_FILL,0.0,False,2026-04-22_1541,2026-04-22_0520
AMSC,Long,T2-LONG,100,PULLBACK,38.91,36.8309,44.8299,49.7235,48.23,43.4,0.0,27.79,NO_FILL,0.0,False,2026-04-22_1541,2026-04-22_0520
ACDC,Long,T1-STRONG_LONG,100,PULLBACK,6.1,5.7521,7.48,7.11,7.11,6.56,0.0,16.56,NO_FILL,0.0,False,2026-04-22_1541,2026-04-22_0520
URGN,Long,T3-LONG_WATCH,100,BOUNCE,25.03,23.8232,28.46,26.06,27.76,25.36,589337193.0,4.12,NO_FILL,0.0,False,2026-04-22_1541,2026-04-22_0520
ASTH,Long,T1-STRONG_LONG,100,BOUNCE,32.55,30.5065,36.637,33.7,33.74,32.49,418907529.0,3.53,WINNING,0.56,False,2026-04-22_1541,2026-04-22_0520
BLLN,Long,T1-STRONG_LONG,100,PULLBACK,80.57,77.6776,128.91,86.84,91.02,86.01,222010200.0,7.78,NO_FILL,0.0,False,2026-04-22_1541,2026-04-22_0520
SLNH,Long,T2-LONG,82,BOUNCE,1.31,1.245,1.44,1.5,1.501,1.34,1343612484.0,14.5,NO_FILL,0.0,False,2026-04-22_1541,2026-04-22_0520
ASBP,Long,T2-LONG,100,BOUNCE,0.1968,0.1424,0.3056,0.2137,0.2352,0.2012,1348524432.0,8.59,NO_FILL,0.0,False,2026-04-22_1541,2026-04-22_0520
PLUG,Long,T3-LONG_WATCH,55,BOUNCE,3.08,2.9421,3.3558,3.17,3.21,3.09,0.0,2.92,NO_FILL,0.0,False,2026-04-22_1541,2026-04-22_0520
NOK,Long,T3-LONG_WATCH,85,BREAKOUT,10.44,10.0104,11.2992,9.95,10.33,9.79,0.0,-4.69,STOPPED,-1.0,False,2026-04-22_1541,2026-04-22_0520
FFAI,Long,T3-LONG_WATCH,48,BOUNCE,0.5319,0.4773,0.6411,0.4015,0.5882,0.401,0.0,-24.52,STOPPED,-1.0,False,2026-04-22_1541,2026-04-22_0520
LZMH,Long,T3-LONG_WATCH,100,PULLBACK,0.1319,0.0751,0.2455,0.1142,0.1197,0.1088,1033092684.0,-13.42,LOSING,-0.31,False,2026-04-22_1541,2026-04-22_0520
TOVX,Long,T2-LONG,65,BOUNCE,0.3387,0.2807,0.4547,0.3474,0.3869,0.3068,669989309.0,2.57,WINNING,0.15,False,2026-04-22_1541,2026-04-22_0520
FCHL,Long,T3-LONG_WATCH,84,BREAKOUT,0.2883,0.1933,0.4783,0.2291,0.26,0.2196,0.0,-20.53,LOSING,-0.62,False,2026-04-22_1541,2026-04-22_0520
LOBO,Long,T2-LONG,99,BREAKOUT,0.7077,0.531,1.0611,0.591,0.62,0.543,0.0,-16.49,LOSING,-0.66,False,2026-04-22_1541,2026-04-22_0520
