ticker,side,tier,fem,mode,entry,stop,t1,last_px,high,low,volume,chg_pct,outcome,result_r,stop_adjusted,checked_at,scan_date
AMKR,Long,T1-STRONG_LONG,100,PULLBACK,56.2,55.14,68.22,61.32,62.6,60.7,3354684,9.11,NO_FILL,0.0,True,2026-04-14_1445,2026-04-14_0646
SGHC,Long,T2-LONG,69,PULLBACK,10.34,10.3,11.44,10.94,11.19,10.825,3236577,5.8,NO_FILL,0.0,True,2026-04-14_1445,2026-04-14_0646
VSH,Long,T1-STRONG_LONG,100,PULLBACK,21.75,21.56,24.86,23.13,23.67,22.99,1337464,6.34,NO_FILL,0.0,True,2026-04-14_1445,2026-04-14_0646
ALB,Long,T1-STRONG_LONG,97,PULLBACK,175.25,173.64,193.35,189.86,190.975,184.735,1804574,8.34,NO_FILL,0.0,True,2026-04-14_1445,2026-04-14_0646
CLS,Long,T1-STRONG_LONG,100,PULLBACK,335.37,328.58,415.42,384.35,392.12,368.0,3496081,14.6,NO_FILL,0.0,False,2026-04-14_1445,2026-04-14_0646
SQM,Long,T1-STRONG_LONG,100,PULLBACK,82.9,82.25,94.39,88.93,90.5,86.4,1543367,7.27,NO_FILL,0.0,True,2026-04-14_1445,2026-04-14_0646
VSTM,Long,T2-LONG,87,PULLBACK,5.43,5.36,6.36,6.14,6.15,5.66,3472607,13.08,NO_FILL,0.0,True,2026-04-14_1445,2026-04-14_0646
DLO,Long,T2-LONG,91,PULLBACK,12.99,12.95,13.95,13.51,13.99,13.1685,2026853,4.0,NO_FILL,0.0,True,2026-04-14_1445,2026-04-14_0646
XNDU,Long,T1-STRONG_LONG,100,PULLBACK,12.55,11.49,15.25,14.83,16.3,11.77,3368861,18.17,TARGET_HIT,2.55,False,2026-04-14_1445,2026-04-14_0646
ALOY,Long,T1-STRONG_LONG,92,PULLBACK,12.13,12.08,16.57,12.41,13.79,11.7725,1772958,2.31,STOPPED,-1.0,True,2026-04-14_1445,2026-04-14_0646
EXPE,Long,T1-STRONG_LONG,100,PULLBACK,230.76,226.87,275.53,248.57,252.121,240.17,2037898,7.72,NO_FILL,0.0,True,2026-04-14_1445,2026-04-14_0646
HLNE,Long,T1-STRONG_LONG,100,PULLBACK,94.19,93.18,102.54,101.56,102.95,98.0,802362,7.82,NO_FILL,0.0,True,2026-04-14_1445,2026-04-14_0646
MXL,Long,T1-STRONG_LONG,100,PULLBACK,19.95,19.86,22.84,21.56,22.33,20.87,1143828,8.07,NO_FILL,0.0,True,2026-04-14_1445,2026-04-14_0646
BNAI,Long,T1-STRONG_LONG,100,BREAKOUT,53.5,50.95,58.6,52.7,56.1385,51.42,495907,-1.5,LOSING,-0.31,False,2026-04-14_1445,2026-04-14_0646
PWP,Long,T3-LONG_WATCH,66,PULLBACK,20.15,20.09,22.09,21.5,21.67,20.73,1283354,6.7,NO_FILL,0.0,True,2026-04-14_1445,2026-04-14_0646
MANE,Long,T1-STRONG_LONG,75,PULLBACK,67.23,67.08,76.96,74.99,76.5,69.47,453432,11.54,NO_FILL,0.0,True,2026-04-14_1445,2026-04-14_0646
TSAT,Long,T1-STRONG_LONG,100,PULLBACK,44.73,43.59,50.43,45.24,47.9,43.84,278618,1.14,WINNING,0.45,False,2026-04-14_1445,2026-04-14_0646
