ticker,side,tier,fem,mode,entry,stop,t1,last_px,high,low,volume,chg_pct,outcome,result_r,stop_adjusted,checked_at,scan_date
ATAI,Long,T1-STRONG_LONG,100,BOUNCE,4.9,3.675,7.35,4.85,5.18,4.65,718677429.0,-1.02,LOSING,-0.04,False,2026-04-21_1433,2026-04-21_0537
USAR,Long,T1-STRONG_LONG,100,PULLBACK,21.4,19.33,35.58,23.11,24.3,22.01,0.0,7.99,NO_FILL,0.0,False,2026-04-21_1433,2026-04-21_0537
PBM,Long,T3-LONG_WATCH,100,BOUNCE,11.3,10.2141,13.65,9.15,11.47,9.05,1316876625.0,-19.03,STOPPED,-1.0,False,2026-04-21_1433,2026-04-21_0537
CMPS,Long,T1-STRONG_LONG,100,PULLBACK,8.63,5.765,14.36,9.29,9.84,9.05,105681041.0,7.65,NO_FILL,0.0,False,2026-04-21_1433,2026-04-21_0537
RKLB,Long,T3-LONG_WATCH,87,PULLBACK,83.7,80.9853,89.1294,88.6,91.95,85.75,1529766181.0,5.85,NO_FILL,0.0,False,2026-04-21_1433,2026-04-21_0537
HIVE,Long,T3-LONG_WATCH,41,BOUNCE,2.54,2.4202,2.7797,2.49,2.63,2.47,1286160013.0,-1.97,LOSING,-0.42,False,2026-04-21_1433,2026-04-21_0537
URG,Long,T2-LONG,100,PULLBACK,1.57,1.5,1.84,1.67,1.74,1.66,0.0,6.37,NO_FILL,0.0,False,2026-04-21_1433,2026-04-21_0537
BULL,Long,T2-LONG,83,PULLBACK,7.01,6.2856,8.4588,7.14,7.52,6.94,0.0,1.85,WINNING,0.18,False,2026-04-21_1433,2026-04-21_0537
PTON,Long,T2-LONG,80,PULLBACK,5.18,4.7142,6.24,5.05,5.26,4.89,0.0,-2.51,LOSING,-0.28,False,2026-04-21_1433,2026-04-21_0537
CGC,Long,T3-LONG_WATCH,50,BOUNCE,1.2,1.14,1.46,1.15,1.205,1.14,2049554160.0,-4.17,STOPPED,-1.0,False,2026-04-21_1433,2026-04-21_0537
QS,Long,T2-LONG,88,PULLBACK,6.6,6.2662,7.58,7.03,7.4,6.94,0.0,6.52,NO_FILL,0.0,False,2026-04-21_1433,2026-04-21_0537
LWLG,Long,T3-LONG_WATCH,59,PULLBACK,14.18,13.0757,16.3886,13.1,14.38,12.76,0.0,-7.62,STOPPED,-1.0,False,2026-04-21_1433,2026-04-21_0537
SST,Long,T3-LONG_WATCH,100,BOUNCE,2.68,2.5026,3.0348,2.61,2.92,2.4401,0.0,-2.61,STOPPED,-1.0,False,2026-04-21_1433,2026-04-21_0537
AMPX,Long,T1-STRONG_LONG,93,PULLBACK,18.45,17.751,19.848,21.68,22.7,19.87,0.0,17.51,NO_FILL,0.0,False,2026-04-21_1433,2026-04-21_0537
MP,Long,T1-STRONG_LONG,96,PULLBACK,60.43,57.7344,65.8212,66.14,68.65,65.21,0.0,9.45,NO_FILL,0.0,False,2026-04-21_1433,2026-04-21_0537
ULCC,Long,T1-STRONG_LONG,100,PULLBACK,4.44,4.1225,5.1,4.27,4.81,4.17,990513854.0,-3.83,LOSING,-0.54,False,2026-04-21_1433,2026-04-21_0537
CWH,Long,T1-STRONG_LONG,100,PULLBACK,7.75,7.1101,9.0298,7.32,7.93,7.14,556315939.0,-5.55,LOSING,-0.67,False,2026-04-21_1433,2026-04-21_0537
ARM,Long,T1-STRONG_LONG,100,PULLBACK,175.1,157.4601,210.3798,176.25,179.4,173.3,0.0,0.66,WINNING,0.07,False,2026-04-21_1433,2026-04-21_0537
MXL,Long,T3-LONG_WATCH,91,PULLBACK,28.67,27.7517,30.5066,34.1,37.37,32.57,594521049.0,18.94,NO_FILL,0.0,False,2026-04-21_1433,2026-04-21_0537
LEGN,Long,T3-LONG_WATCH,89,BOUNCE,25.07,23.6098,27.9904,24.97,26.29,24.62,63903143.0,-0.4,LOSING,-0.07,False,2026-04-21_1433,2026-04-21_0537
FCEL,Long,T3-LONG_WATCH,62,BOUNCE,8.65,8.2159,9.5182,9.7,10.34,8.53,0.0,12.14,TARGET_HIT,2.0,False,2026-04-21_1433,2026-04-21_0537
NXE,Long,T1-STRONG_LONG,100,PULLBACK,12.0,11.5042,12.9916,12.36,12.74,12.08,406261543.0,3.0,NO_FILL,0.0,False,2026-04-21_1433,2026-04-21_0537
UMAC,Long,T3-LONG_WATCH,63,PULLBACK,14.53,13.9874,17.08,15.51,16.11,15.05,0.0,6.74,NO_FILL,0.0,False,2026-04-21_1433,2026-04-21_0537
DFTX,Long,T2-LONG,81,BOUNCE,23.18,21.7862,25.9676,23.85,24.17,22.83,470540802.0,2.89,WINNING,0.48,False,2026-04-21_1433,2026-04-21_0537
ABSI,Long,T3-LONG_WATCH,53,PULLBACK,3.71,3.589,4.54,3.92,4.0986,3.765,623016332.0,5.66,NO_FILL,0.0,False,2026-04-21_1433,2026-04-21_0537
SGML,Long,T1-STRONG_LONG,100,PULLBACK,20.04,19.109,21.902,21.5,22.32,20.9,0.0,7.29,NO_FILL,0.0,False,2026-04-21_1433,2026-04-21_0537
TMC,Long,T1-STRONG_LONG,100,PULLBACK,5.305,4.9664,5.9822,5.43,5.745,5.305,0.0,2.36,WINNING,0.37,False,2026-04-21_1433,2026-04-21_0537
TDOC,Long,T2-LONG,83,PULLBACK,5.6,5.3738,6.48,6.08,6.24,5.98,1886098442.0,8.57,NO_FILL,0.0,False,2026-04-21_1433,2026-04-21_0537
SANA,Long,T2-LONG,100,PULLBACK,3.545,3.1025,4.43,3.7509,3.93,3.615,1859049775.0,5.81,NO_FILL,0.0,False,2026-04-21_1433,2026-04-21_0537
NKTR,Long,T1-STRONG_LONG,99,PULLBACK,100.35,80.235,140.58,98.4702,106.42,96.23,0.0,-1.87,LOSING,-0.09,False,2026-04-21_1433,2026-04-21_0537
CHYM,Long,T1-STRONG_LONG,92,PULLBACK,22.42,21.6504,31.89,23.76,24.75,23.3,0.0,5.98,NO_FILL,0.0,False,2026-04-21_1433,2026-04-21_0537
SERV,Long,T2-LONG,82,PULLBACK,9.08,8.7154,10.27,9.9,10.465,9.64,0.0,9.03,NO_FILL,0.0,False,2026-04-21_1433,2026-04-21_0537
NUVB,Long,T1-STRONG_LONG,100,PULLBACK,5.12,4.656,6.47,5.1007,5.25,5.03,1486407167.0,-0.38,LOSING,-0.04,False,2026-04-21_1433,2026-04-21_0537
PGEN,Long,T1-STRONG_LONG,83,BOUNCE,4.11,3.8315,4.667,3.99,4.115,3.94,0.0,-2.92,LOSING,-0.43,False,2026-04-21_1433,2026-04-21_0537
ITRG,Long,T3-LONG_WATCH,91,BOUNCE,3.16,3.0168,3.4464,3.0233,3.16,2.99,1970852547.0,-4.33,STOPPED,-1.0,False,2026-04-21_1433,2026-04-21_0537
WOLF,Long,T3-LONG_WATCH,81,PULLBACK,24.27,23.1539,27.9,25.07,30.2475,24.65,1341590317.0,3.3,NO_FILL,0.0,False,2026-04-21_1433,2026-04-21_0537
UNIT,Long,T1-STRONG_LONG,96,PULLBACK,11.22,10.5924,12.4752,11.72,12.04,11.39,247530062.0,4.46,NO_FILL,0.0,False,2026-04-21_1433,2026-04-21_0537
IMSR,Long,T2-LONG,100,PULLBACK,6.92,6.4505,8.01,7.2,7.83,7.07,0.0,4.05,NO_FILL,0.0,False,2026-04-21_1433,2026-04-21_0537
WSC,Long,T1-STRONG_LONG,100,PULLBACK,19.3,18.4591,26.64,21.63,22.17,21.3,542087932.0,12.07,NO_FILL,0.0,False,2026-04-21_1433,2026-04-21_0537
BLDR,Long,T1-STRONG_LONG,92,PULLBACK,91.32,81.6934,110.5732,89.99,94.97,89.09,1957116966.0,-1.46,LOSING,-0.14,False,2026-04-21_1433,2026-04-21_0537
VIR,Long,T1-STRONG_LONG,100,PULLBACK,11.09,10.0201,13.2298,10.83,11.18,10.76,1210699640.0,-2.34,LOSING,-0.24,False,2026-04-21_1433,2026-04-21_0537
JANX,Long,T3-LONG_WATCH,69,BOUNCE,15.87,14.9671,17.6758,15.46,15.94,15.32,0.0,-2.58,LOSING,-0.45,False,2026-04-21_1433,2026-04-21_0537
AOSL,Long,T3-LONG_WATCH,100,PULLBACK,39.9,37.2092,45.2816,40.14,41.7,38.04,0.0,0.6,WINNING,0.09,False,2026-04-21_1433,2026-04-21_0537
ODV,Long,T1-STRONG_LONG,100,PULLBACK,3.47,3.2495,3.98,3.47,3.75,3.47,1092866468.0,0.0,FLAT,0.0,False,2026-04-21_1433,2026-04-21_0537
QURE,Long,T3-LONG_WATCH,63,BOUNCE,18.04,16.8974,20.3252,17.5,18.07,17.0,0.0,-2.99,LOSING,-0.47,False,2026-04-21_1433,2026-04-21_0537
WTTR,Long,T1-STRONG_LONG,94,BREAKOUT,15.04,14.4239,16.2722,15.45,15.61,15.16,180411036.0,2.73,NO_FILL,0.0,False,2026-04-21_1433,2026-04-21_0537
RXO,Long,T1-STRONG_LONG,100,PULLBACK,18.31,17.5376,19.8548,19.58,20.18,19.09,1269505641.0,6.94,NO_FILL,0.0,False,2026-04-21_1433,2026-04-21_0537
YOU,Long,T1-STRONG_LONG,100,PULLBACK,52.46,49.7319,57.9162,58.39,59.51,55.53,1354813726.0,11.3,NO_FILL,0.0,False,2026-04-21_1433,2026-04-21_0537
PENG,Long,T1-STRONG_LONG,100,PULLBACK,26.64,25.3073,29.3054,27.92,28.7,27.77,1122946075.0,4.8,NO_FILL,0.0,False,2026-04-21_1433,2026-04-21_0537
TNDM,Long,T3-LONG_WATCH,80,BOUNCE,21.24,20.0596,23.6008,20.03,21.53,19.99,501482855.0,-5.7,STOPPED,-1.0,False,2026-04-21_1433,2026-04-21_0537
ANF,Long,T2-LONG,72,PULLBACK,91.82,88.8811,97.6978,95.24,99.65,95.16,838779.0,3.72,NO_FILL,0.0,False,2026-04-21_1433,2026-04-21_0537
TH,Long,T3-LONG_WATCH,79,PULLBACK,15.61,14.2396,18.3508,14.26,16.12,15.27,0.0,-8.65,LOSING,-0.99,False,2026-04-21_1433,2026-04-21_0537
KURA,Long,T1-STRONG_LONG,93,BOUNCE,9.78,8.6912,11.9576,9.47,10.03,9.47,0.0,-3.17,LOSING,-0.28,False,2026-04-21_1433,2026-04-21_0537
GLOB,Long,T3-LONG_WATCH,85,BOUNCE,50.6,47.627,56.546,50.34,52.19,50.05,0.0,-0.51,LOSING,-0.09,False,2026-04-21_1433,2026-04-21_0537
GLUE,Long,T3-LONG_WATCH,90,PULLBACK,19.81,18.1681,23.0938,20.89,21.01,19.18,180579192.0,5.45,WINNING,0.66,False,2026-04-21_1433,2026-04-21_0537
CRI,Long,T1-STRONG_LONG,95,PULLBACK,39.15,35.8415,45.767,39.08,41.09,38.73,1235007822.0,-0.18,LOSING,-0.02,False,2026-04-21_1433,2026-04-21_0537
OBE,Long,T1-STRONG_LONG,100,BOUNCE,10.56,9.7873,12.1054,11.7,11.74,10.6,0.0,10.8,NO_FILL,0.0,False,2026-04-21_1433,2026-04-21_0537
URGN,Long,T1-STRONG_LONG,100,PULLBACK,22.83,21.8638,28.46,25.0,25.86,24.33,0.0,9.51,NO_FILL,0.0,False,2026-04-21_1433,2026-04-21_0537
FA,Long,T1-STRONG_LONG,100,BREAKOUT,12.62,12.1347,13.5906,13.25,13.33,12.58,908658276.0,4.99,WINNING,1.3,False,2026-04-21_1433,2026-04-21_0537
AEVA,Long,T1-STRONG_LONG,100,PULLBACK,15.79,14.3463,18.6774,16.88,18.22,15.6,0.0,6.9,WINNING,0.76,False,2026-04-21_1433,2026-04-21_0537
VICR,Long,T3-LONG_WATCH,83,PULLBACK,208.01,198.7336,226.5628,249.0,256.37,203.0,0.0,19.71,TARGET_HIT,2.0,False,2026-04-21_1433,2026-04-21_0537
HELE,Long,T1-STRONG_LONG,100,PULLBACK,17.91,17.266,20.57,19.89,20.72,19.86,0.0,11.06,NO_FILL,0.0,False,2026-04-21_1433,2026-04-21_0537
BAND,Long,T1-STRONG_LONG,100,PULLBACK,21.77,21.0296,23.2508,23.95,25.69,23.64,0.0,10.01,NO_FILL,0.0,False,2026-04-21_1433,2026-04-21_0537
