ticker,side,mode,tier,fem,entry,stop,t1,t_partial,rr,risk,last_close,dist_pct,proximity,cluster_gaps,cluster_tfs,tfs,cluster_top,cluster_bot,path,gap_quality,total_genesis,vol_ratio_today,vol_ratio_3d,premkt_vol,hot_days,move_pct,total_gaps,n_timeframes,float_m,float_label,float_rotation,fractal_50,prev_close,today_open,gap_pct,price_zone_50,cluster_zone_50,va_depth,va_layers,conviction_ticks,clean_air_pct,va_grade,stop_adjusted,vol_ratio,vol_hot,warrior_price_band,atr_14,atr_to_stop_ratio,borrow_risk,news
INFQ,Long,BOUNCE,T1-STRONG_LONG,100,16.35,14.1,20.85,,2.0,2.25,16.35,2.8,CLOSE,5,5,"10m,15m,1d,30m,5m",15.9,14.7,HIGHWAY,EXCITED,13000179531.0,4.4,3.4,1342902.0,2.0,76.4,23.0,8.0,142.6,HIGH,0.46,15.3,14.7,15.9,8.2,PREMIUM,MID,2391,7,1856,99.9,A,,,,True,1.7228642857142857,1.31,N/A,
NOK,Long,PULLBACK,T1-STRONG_LONG,82,14.575,13.774,16.177,,2.0,0.801,15.47,5.8,APPROACH,5,5,"10m,15m,1d,30m,5m",14.575,14.2,HIGHWAY,EXCITED,6113222119.0,1.1,0.8,13479055.0,0.0,20.6,53.0,8.0,4441.96,MEGA,0.03,14.44,14.18,14.7,3.7,PREMIUM,MID,966,22,603,99.9,A,,,,True,0.9807142857142859,0.82,N/A,
INTC,Long,PULLBACK,T2-LONG,69,119.84,109.6778,140.1644,,2.0,10.1622,119.84,4.2,APPROACH,1,1,1d,114.8,113.0699,OPEN_ROAD,EXCITED,28560037165.0,0.5,0.8,2419652.0,0.0,19.9,64.0,8.0,5016.6,MEGA,0.02,119.42,118.5,120.34,1.6,PREMIUM,DISCOUNT,12825,23,8390,3.8,C,,,,False,10.1607,1.0,N/A,
NVDA,Long,BOUNCE,T2-LONG,89,215.33,205.9213,234.1474,220.207,2.0,9.4087,215.33,0.5,CLOSE,2,2,"1h,4h",214.31,212.29,OPEN_ROAD,EXCITED,12705327951.0,1.0,1.1,5744967.0,0.0,7.1,37.0,8.0,23222.32,MEGA,0.01,220.207,219.51,220.904,0.6,DISCOUNT,DISCOUNT,5777,11,5777,3.2,C,,,,False,8.28570714285714,1.14,N/A,
QBTS,Long,BREAKOUT,T1-STRONG_LONG,100,29.44,28.4889,31.3422,,2.0,0.9511,29.4,0.0,INSIDE,4,4,,,,HIGHWAY,EXCITED,,,,,,,,,,MEGA,0.4,26.04,25.74,26.34,2.3,PREMIUM,PREMIUM,2978,10,2268,5.5,B,False,3.9,True,False,2.5749857142857144,0.37,N/A,
RGTI,Long,PULLBACK,T3-LONG_WATCH,89,26.42,21.48,36.3,,2.0,4.94,26.42,4.3,APPROACH,2,2,"1h,4h",25.29,22.75,HIGHWAY,EXCITED,19155254751.0,4.8,3.0,4139135.0,2.0,79.7,27.0,8.0,327.48,MEGA,0.62,22.5,22.04,22.96,4.2,PREMIUM,PREMIUM,2431,6,2148,21.8,A,,,,False,2.3119928571428576,2.14,N/A,
GDC,Long,BOUNCE,T2-LONG,100,0.109,0.054,0.219,0.1142,2.0,0.055,0.109,0.5,CLOSE,6,4,"10m,15m,1m,5m",0.1085,0.104,OPEN_ROAD,EXCITED,0.0,0.4,1.2,2864551.0,1.0,64.7,31.0,8.0,48.65,MED,0.49,0.1142,0.1105,0.118,6.8,DISCOUNT,DISCOUNT,0,1,0,2.8,D,,,,False,0.8212571428571428,0.07,N/A,
TDIC,Long,BOUNCE,T2-LONG,46,0.437,0.3731,0.5648,0.5275,2.0,0.0639,0.437,2.8,CLOSE,1,1,1m,0.4247,0.4231,OPEN_ROAD,EXCITED,0.0,0.4,0.4,1710081.0,0.0,131.2,65.0,8.0,6.22,LOW,1.77,0.5275,0.555,0.5,-9.9,DISCOUNT,DISCOUNT,0,1,0,3.7,D,,,,False,3.903764285714286,0.02,N/A,
QUBT,Long,PULLBACK,T1-STRONG_LONG,100,11.61,11.1017,15.09,,6.8,0.5083,12.31,5.7,APPROACH,3,3,"10m,1d,5m",11.61,11.445,HIGHWAY,EXCITED,1148716311.0,2.5,1.7,1100876.0,2.0,46.5,25.0,8.0,199.2,HIGH,0.34,11.5125,11.41,11.615,1.8,PREMIUM,MID,777,8,716,22.6,A,,,,True,1.3217857142857141,0.38,N/A,
SIVEF,Long,BOUNCE,T1-STRONG_LONG,100,7.42,5.844,10.572,,2.0,1.576,7.42,0.9,CLOSE,7,7,"10m,15m,1d,1h,30m,4h,5m",7.35,6.346,OPEN_ROAD,EXCITED,1421608993.0,1.0,0.7,0.0,0.0,66.7,83.0,8.0,227.33,MEGA,0.03,6.82,6.3,7.34,16.5,PREMIUM,MID,1589,24,906,2.2,C,,,,True,0.9052285714285713,1.74,N/A,
BWA,Long,BOUNCE,T1-STRONG_LONG,100,65.82,61.6435,74.173,,2.0,4.1765,65.82,1.1,CLOSE,5,5,"10m,15m,1d,30m,5m",65.07,63.55,HIGHWAY,EXCITED,532608101.0,1.3,0.9,0.0,0.0,13.4,47.0,8.0,202.98,MEGA,0.02,64.395,63.55,65.24,2.7,PREMIUM,MID,3207,11,1607,99.9,A,,,,False,2.957857142857144,1.41,N/A,
UTI,Long,BOUNCE,T1-STRONG_LONG,100,40.06,35.26,49.66,,2.0,4.8,40.06,1.9,CLOSE,7,7,"10m,15m,1d,1h,30m,4h,5m",39.28,36.6,HIGHWAY,EXCITED,1239007679.0,3.9,1.7,0.0,1.0,16.0,16.0,8.0,49.66,MED,0.07,38.07,36.6,39.54,8.0,PREMIUM,MID,2077,6,1553,99.9,A,,,,False,2.5436928571428568,1.89,N/A,
MEC,Long,BOUNCE,T1-STRONG_LONG,100,25.45,23.2121,29.9258,,2.0,2.2379,25.45,0.6,CLOSE,9,4,"1h,1m,30m,5m",25.31,23.93,OPEN_ROAD,EXCITED,1779264.0,1.8,2.9,0.0,1.0,22.9,41.0,8.0,15.72,MED,0.05,23.27,23.13,23.41,1.2,PREMIUM,PREMIUM,1035,8,750,3.1,C,,,,False,1.9499999999999997,1.15,N/A,
IREN,Long,PULLBACK,T3-LONG_WATCH,43,56.83,51.6327,67.2246,,2.0,5.1973,56.83,5.0,APPROACH,1,1,30m,53.99,53.2296,OPEN_ROAD,EXCITED,686856101.0,0.7,0.8,1120386.0,0.0,27.9,37.0,8.0,327.86,MEGA,0.11,57.9975,58.06,57.935,-0.2,FLAT,FLAT,2322,14,712,99.9,A,,,,False,5.850928571428573,0.89,N/A,
TE,Long,BOUNCE,T3-LONG_WATCH,93,8.08,6.4025,11.435,,2.0,1.6775,8.08,0.1,CLOSE,1,1,4h,8.075,6.96,OPEN_ROAD,EXCITED,3824513284.0,2.0,2.6,1006787.0,4.0,55.1,30.0,8.0,172.48,HIGH,0.36,8.715,8.72,8.71,-0.1,FLAT,FLAT,938,9,198,5.8,B,,,,True,0.9034285714285714,1.86,N/A,
